run_id,timestamp_utc,profile_id,module,measurement_direction,measured_port,peer_port,ppk_port,voltage_mv,tx_power_dbm,bit_rate_kbps,frame_bytes,content_bytes_per_frame,inter_frame_gap_ms,requested_duration_s,actual_tx_duration_ms,frames_transmitted,bytes_transmitted,frames_received,frame_loss_percent,captured_samples,active_samples,active_window_s,sample_loss_percent,baseline_mean_uA,baseline_median_uA,mean_current_uA,stdev_current_uA,peak_current_uA,mean_excess_current_uA,mean_power_mW,stdev_power_mW,peak_power_mW,mean_excess_power_mW,energy_60s_mJ,transmitter_response,status
continuous_001,2026-07-17T10:35:21+00:00,RADIO_CC1101_V2_868,CC1101 V2 868 MHz,rx,COM12,COM16,COM11,3300,-30.0,38.4,32,30,15,60.0,60008,2223,71136,1572,29.284750337381915,6095360,6000000,60.0,0.0,1749.1460022104416,1760.9913259709729,14335.878431456207,4833.362881083428,25175.629687123608,12586.732429245765,47.30839882380548,15.950097507575313,83.0795779675079,41.536217016511024,2838.503929428329,"TXCONT=60000,ELAPSED_MS=60008,FRAMES=2223,BYTES=71136,FRAME=32,GAP_MS=15 | OK",ok
continuous_002,2026-07-17T10:36:38+00:00,RADIO_CC1101_V2_868,CC1101 V2 868 MHz,rx,COM12,COM16,COM11,3300,0.0,38.4,32,30,15,60.0,60007,2223,71136,2223,0.0,6095360,6000000,60.0,0.0,1750.1493794286075,1760.9913259709729,14039.516016781372,4767.131401064949,24881.928184221077,12289.366637352765,46.33040285537853,15.731533623514332,82.11036300792955,40.554909903264125,2779.8241713227117,"TXCONT=60000,ELAPSED_MS=60007,FRAMES=2223,BYTES=71136,FRAME=32,GAP_MS=15 | OK",ok
continuous_003,2026-07-17T10:37:55+00:00,RADIO_CC1101_V2_868,CC1101 V2 868 MHz,rx,COM12,COM16,COM11,3300,10.0,38.4,32,30,15,60.0,60007,2223,71136,2223,0.0,6094848,6000000,60.0,0.002493847415914684,1750.8863594321642,1760.9913259709729,14086.262989982502,4729.6477534097585,25028.732666772084,12335.376630550338,46.48466786694226,15.607837586252202,82.59481780034788,40.706742880816115,2789.0800720165357,"TXCONT=60000,ELAPSED_MS=60007,FRAMES=2223,BYTES=71136,FRAME=32,GAP_MS=15 | OK",ok
