run_id,timestamp_utc,profile_id,module,firmware_selection,measurement_direction,measured_port,peer_port,transmitter_port,repetition,payload_bytes,frame_count,max_frame_payload_bytes,serial_content_bytes,parameters_json,ppk_mode,voltage_mv,estimated_airtime_ms,estimated_event_ms,captured_samples,sample_loss_percent,event_detected,baseline_median_uA,threshold_uA,event_start_ms,event_duration_ms,tx_mean_uA,tx_peak_uA,rx_mean_uA,rx_peak_uA,event_mean_uA,event_peak_uA,charge_total_uC,charge_excess_uC,energy_total_uJ,energy_excess_uJ,radio_response,transmitter_response,receiver_port,receiver_response,packet_received,packet_lost,status
run_00001,2026-07-20T07:06:52+00:00,RADIO_EBYTE_E280_SX1280,Ebyte E280-2G4T12S UART (SX1280),RADIO_EBYTE_E280_SX1280 + AT_COMMANDS,tx,COM45,COM46,COM45,1,32,1,32,30,"{""air_rate"": ""1K"", ""tx_power_dbm"": 7}",ampere,3300,362.0,362.0,103936,0.0,True,17944.137475191663,24687.302288170373,140.68,680.08,26141.433352767985,31328.33348846927,,,26141.433352767985,31328.33348846927,17778.26599455045,5575.018165746463,58668.27778201648,18397.559946963327,,,COM46,0123456789abcdefghijklmnopqrst,True,False,ok
run_00002,2026-07-20T07:06:56+00:00,RADIO_EBYTE_E280_SX1280,Ebyte E280-2G4T12S UART (SX1280),RADIO_EBYTE_E280_SX1280 + AT_COMMANDS,tx,COM45,COM46,COM45,2,32,1,32,30,"{""air_rate"": ""1K"", ""tx_power_dbm"": 7}",ampere,3300,362.0,362.0,103424,0.42938288244921535,True,17896.703816438752,24638.405199624838,138.49,680.0699999999999,26124.152727091954,31428.86617576286,,,26124.152727091954,31428.86617576286,17766.252545113424,5595.432494274331,58628.6333988743,18464.92723110529,,,COM46,0123456789abcdefghijklmnopqrst,True,False,ok
run_00003,2026-07-20T07:07:00+00:00,RADIO_EBYTE_E280_SX1280,Ebyte E280-2G4T12S UART (SX1280),RADIO_EBYTE_E280_SX1280 + AT_COMMANDS,tx,COM45,COM46,COM45,3,32,1,32,30,"{""air_rate"": ""1K"", ""tx_power_dbm"": 7}",ampere,3300,362.0,362.0,103936,0.0,True,17849.280439663682,24589.518393057147,139.18,81.55999999999999,26207.200117126187,31227.841929087026,,,26207.200117126187,31227.841929087026,2137.459241552812,682.1014225636035,7053.615497124279,2250.9346944598915,,,COM46,,False,True,rx_missing
run_00004,2026-07-20T07:07:04+00:00,RADIO_EBYTE_E280_SX1280,Ebyte E280-2G4T12S UART (SX1280),RADIO_EBYTE_E280_SX1280 + AT_COMMANDS,tx,COM45,COM46,COM45,4,32,1,32,30,"{""air_rate"": ""1K"", ""tx_power_dbm"": 7}",ampere,3300,362.0,362.0,103936,0.0,True,17849.280439663682,24589.518393057147,139.4,680.0899999999999,26153.642195977853,31730.711005111683,,,26153.642195977853,31730.711005111683,17786.830521062577,5647.943207017198,58696.5407195065,18638.212583156754,,,COM46,0123456789abcdefghijklmnopqrst,True,False,ok
run_00005,2026-07-20T07:07:08+00:00,RADIO_EBYTE_E280_SX1280,Ebyte E280-2G4T12S UART (SX1280),RADIO_EBYTE_E280_SX1280 + AT_COMMANDS,tx,COM45,COM46,COM45,5,32,1,32,30,"{""air_rate"": ""1K"", ""tx_power_dbm"": 7}",ampere,3300,362.0,362.0,103936,0.0,True,17896.703816438752,24638.405199624838,139.27,680.0899999999999,26118.020965044045,31730.711005111683,,,26118.020965044045,31730.711005111683,17762.604878116803,5591.432566732869,58616.59609778545,18451.72747021847,,,COM46,0123456789abcdefghijklmnopqrst,True,False,ok
