profile_id,module,measurement_direction,payload_bytes,frame_count,max_frame_payload_bytes,tx_power_dbm,bit_rate_kbps,rf_profile,runs,events_detected,packets_attempted,packets_received,packets_lost,packet_loss_percent,status_ok_runs,event_duration_ms_mean,event_duration_ms_stdev,tx_mean_uA_mean,tx_peak_uA_mean,rx_mean_uA_mean,rx_peak_uA_mean,event_mean_uA_mean,event_peak_uA_mean,energy_total_uJ_mean,energy_total_uJ_stdev,energy_total_mJ_mean,energy_excess_uJ_mean,energy_per_byte_uJ,energy_excess_per_byte_uJ,effective_payload_rate_kbps,energy_cv_percent,sample_loss_percent_mean,sample_loss_percent_max
RADIO_EBYTE_E32_433T33D,Ebyte E32-433T33D UART,rx,8,1,8,30,0.3,,5,5,5,5,0,0.0,5,1353.33,0.0,19711.700462764165,111870.9397767097,19711.700462764165,111870.9397767097,19711.700462764165,111870.9397767097,88032.23743799968,495.54346147612307,88.03223743799968,68748.98634030863,11004.02967974996,8593.62329253858,0.04729075687378541,0.5629113559962962,0.0,0.0
RADIO_EBYTE_E32_433T33D,Ebyte E32-433T33D UART,rx,32,1,32,30,0.3,,5,5,5,5,0,0.0,5,2953.33,0.0,18004.905503800263,115199.90377902027,18004.905503800263,115199.90377902027,18004.905503800263,115199.90377902027,175475.61098607682,785.6472578084928,175.47561098607682,133945.32052069623,5483.612843314901,4185.791266271757,0.08668181341062461,0.44772447486780953,0.0,0.0
RADIO_EBYTE_E32_433T33D,Ebyte E32-433T33D UART,rx,58,1,58,30,0.3,,5,5,5,5,0,0.0,5,4686.66,0.0,17782.23805355893,115047.01474485107,17782.23805355893,115047.01474485107,17782.23805355893,115047.01474485107,275019.7025271052,1319.0276833511575,275.0197025271052,210190.40678394912,4741.719009088021,3623.9725307577432,0.09900440825662626,0.4796120682376047,0.010404764798833111,0.05202382399416555
RADIO_EBYTE_E32_433T33D,Ebyte E32-433T33D UART,rx,128,3,58,30,0.3,,5,5,5,5,0,0.0,5,10993.33,0.0,17513.188270501316,117770.07752144635,17513.188270501316,117770.07752144635,17513.188270501316,117770.07752144635,635343.2514321757,5501.511275421452,635.3432514321757,482816.0640801832,4963.619151813873,3772.0005006264314,0.09314739028119778,0.8659116568909917,0.011655692280189495,0.019426153800315826
RADIO_EBYTE_E32_433T33D,Ebyte E32-433T33D UART,rx,512,9,58,30,0.3,,5,5,5,5,0,0.0,5,41513.33,0.0,17096.892916907767,119888.83225157566,17096.892916907767,119888.83225157566,17096.892916907767,119888.83225157566,2342171.560193041,17758.69475961632,2342.171560193041,1774474.8930754785,4574.553828502033,3465.771275538044,0.09866710283178921,0.7582149429802083,0.0011152224421306256,0.005576112210653128
RADIO_EBYTE_E32_433T33D,Ebyte E32-433T33D UART,rx,1024,18,58,30,0.3,,5,5,5,5,0,0.0,5,83026.66,0.0,16940.94231010209,122917.13036511678,16940.94231010209,122917.13036511678,16940.94231010209,122917.13036511678,4641614.528959521,20122.170607317617,4641.6145289595215,3501273.403208863,4532.826688437032,3419.2123078211553,0.09866710283178921,0.43351662404909497,0.00045482276125522337,0.0005685284515690292
RADIO_EBYTE_E32_433T33D,Ebyte E32-433T33D UART,rx,8,1,8,30,4.8,,5,5,5,5,0,0.0,5,73.33000000000001,0.0,55387.25554056852,110964.33764729646,55387.25554056852,110964.33764729646,55387.25554056852,110964.33764729646,13403.106581006636,143.77188599775843,13.403106581006636,12297.161641348906,1675.3883226258295,1537.1452051686133,0.8727669439519977,1.0726758392080211,0.0880440220110055,0.11005502751375688
RADIO_EBYTE_E32_433T33D,Ebyte E32-433T33D UART,rx,32,1,32,30,4.8,,5,5,5,5,0,0.0,5,137.33,0.0,59934.65570775417,119132.37048444008,59934.65570775417,119132.37048444008,59934.65570775417,119132.37048444008,27161.726685541402,354.3261004331131,27.161726685541403,25059.12879511431,848.8039589231688,783.0977748473222,1.8641229156047474,1.3045050652899994,0.07480579265368754,0.07480579265368754
RADIO_EBYTE_E32_433T33D,Ebyte E32-433T33D UART,rx,58,1,58,30,4.8,,5,5,5,5,0,0.0,5,206.66,0.0,61680.860963989864,118980.98709219872,61680.860963989864,118980.98709219872,61680.860963989864,118980.98709219872,42064.99019849988,435.8756348468211,42.06499019849988,38892.215136415834,725.2584516982738,670.5554333864799,2.2452337172166845,1.0361957361453642,0.08260670032124828,0.13767783386874713
RADIO_EBYTE_E32_433T33D,Ebyte E32-433T33D UART,rx,128,3,58,30,4.8,,5,5,5,5,0,0.0,5,497.33000000000004,0.0,63200.39486605457,119586.11798948576,63200.39486605457,119586.11798948576,63200.39486605457,119586.11798948576,103723.79284982523,679.8729194511867,103.72379284982523,96064.04686174853,810.3421316392596,750.5003661074104,2.0589950334787765,0.6554647692410644,0.026800413492093878,0.026800413492093878
RADIO_EBYTE_E32_433T33D,Ebyte E32-433T33D UART,rx,512,9,58,30,4.8,,5,5,5,5,0,0.0,5,1833.33,0.0,62558.31147965797,121554.24214833765,62558.31147965797,121554.24214833765,62558.31147965797,121554.24214833765,378477.0963105044,532.1689735017703,378.4770963105044,350480.56689715164,739.213078731454,684.5323572209993,2.2341858803379644,0.14060797302914635,0.014987877452060833,0.014987877452060833
RADIO_EBYTE_E32_433T33D,Ebyte E32-433T33D UART,rx,1024,18,58,30,4.8,,5,5,5,5,0,0.0,5,3666.66,0.0,62417.50826907747,121251.352811605,62417.50826907747,121251.352811605,62417.50826907747,121251.352811605,755250.4768706554,1261.5514883675596,755.2504768706555,698717.6160938542,737.5492938189994,682.3414219666545,2.2341858803379644,0.1670374964335989,0.009034993223755082,0.009034993223755082
RADIO_EBYTE_E32_433T33D,Ebyte E32-433T33D UART,rx,8,1,8,30,19.2,,5,5,5,5,0,0.0,5,40.0,0.0,42758.85066446251,117013.51070952513,42758.85066446251,117013.51070952513,42758.85066446251,117013.51070952513,5644.168287709051,186.95029997224356,5.644168287709051,5050.246962753633,705.5210359636313,631.2808703442041,1.6,3.312273668015063,0.10071647901740019,0.16786079836233367
RADIO_EBYTE_E32_433T33D,Ebyte E32-433T33D UART,rx,32,1,32,30,19.2,,5,5,5,5,0,0.0,5,64.0,0.0,49084.18660494204,115954.64981465666,49084.18660494204,115954.64981465666,49084.18660494204,115954.64981465666,10366.580210963757,101.19428312514977,10.366580210963757,9401.789301590496,323.9556315926174,293.805915674703,4.0,0.9761587820265557,0.0,0.0
RADIO_EBYTE_E32_433T33D,Ebyte E32-433T33D UART,rx,58,1,58,30,19.2,,5,5,5,5,0,0.0,5,90.0,0.0,52439.361326571765,114592.81204573414,52439.361326571765,114592.81204573414,52439.361326571765,114592.81204573414,15574.490313991817,131.5607604711637,15.574490313991816,14211.897973245135,268.5256950688244,245.03272367664027,5.155555555555556,0.8447195241629967,0.04175117487014593,0.20875587435072965
RADIO_EBYTE_E32_433T33D,Ebyte E32-433T33D UART,rx,128,3,58,30,19.2,,5,5,5,0,5,100.0,5,224.0,0.0,50696.83663186363,119737.88654594123,50696.83663186363,119737.88654594123,50696.83663186363,119737.88654594123,37475.10163827359,1331.7718292902498,37.47510163827359,34099.13353489782,292.7742315490124,266.3994807413892,4.571428571428571,3.553751080237503,0.015158946007401133,0.015158946007401133
RADIO_EBYTE_E32_433T33D,Ebyte E32-433T33D UART,rx,512,9,58,30,19.2,,5,5,5,0,5,100.0,5,800.0,0.0,51700.07328649015,121251.4228414621,51700.07328649015,121251.4228414621,51700.07328649015,121251.4228414621,136488.19347633398,2829.7314652851833,136.48819347633398,124404.89935461819,266.5785028834648,242.97831905198865,5.12,2.0732426689901478,0.0218968809675366,0.109484404837683
