bit_rate_kbps,rf_profile,tx_power_dbm,frames_transmitted,frames_received,frames_lost,frame_loss_percent,delivery_percent,requested_duration_s,frame_bytes,inter_frame_gap_ms,status,source_directory
1.0,,4.0,95,37,58,61.05263157894737,38.94736842105263,60.0,64,15,ok,continuous_rx_air_rate-1K
100.0,,4.0,1899,892,1007,53.02790942601369,46.97209057398631,60.0,64,15,ok,continuous_rx_air_rate-100K
2000.0,,4.0,2324,761,1563,67.25473321858864,32.74526678141136,60.0,64,15,ok,continuous_rx_air_rate-2M
1.0,,7.0,95,34,61,64.21052631578948,35.78947368421052,60.0,64,15,ok,continuous_rx_air_rate-1K
100.0,,7.0,1899,893,1006,52.97525013164824,47.02474986835176,60.0,64,15,ok,continuous_rx_air_rate-100K
2000.0,,7.0,2324,781,1543,66.39414802065404,33.60585197934596,60.0,64,15,ok,continuous_rx_air_rate-2M
1.0,,12.0,95,37,58,61.05263157894737,38.94736842105263,60.0,64,15,ok,continuous_rx_air_rate-1K
100.0,,12.0,1899,892,1007,53.02790942601369,46.97209057398631,60.0,64,15,ok,continuous_rx_air_rate-100K
2000.0,,12.0,2324,892,1432,61.61790017211704,38.38209982788296,60.0,64,15,ok,continuous_rx_air_rate-2M
