module,measurement_direction,payload_bytes,tx_power_dbm,bit_rate_kbps,rf_profile,runs,status_ok_runs,packets_received,energy_total_mJ_mean,energy_total_uJ_stdev,event_mean_uA_mean,event_peak_uA_mean,event_duration_ms_mean,sample_loss_percent_max
Ebyte E280-2G4T12S UART (SX1280),tx,32,7,2000.0,,5,5,5,0.02840861763624246,0.3294196586242316,21633.51514427264,31549.97425870449,0.398,0.29473684210526313
Ebyte E280-2G4T12S UART (SX1280),tx,64,7,2000.0,,5,5,5,0.03960547606212224,0.1903186501478243,22818.226820216736,32175.52867307086,0.526,0.29473684210526313
Ebyte E280-2G4T12S UART (SX1280),tx,8,12,1.0,,5,5,5,47.55030959343347,42.23370628076063,33024.04783077522,40509.89407906392,436.32399999999996,0.29473684210526313
Ebyte E280-2G4T12S UART (SX1280),tx,32,12,1.0,,5,5,5,73.9213755400568,59.7726522363424,32936.945758253045,40843.852739588605,680.1,0.0
Ebyte E280-2G4T12S UART (SX1280),tx,64,12,1.0,,5,5,5,107.84929226985706,57.800120146306284,32982.40323564761,40760.98153542428,990.8799999999999,0.13725348551614536
Ebyte E280-2G4T12S UART (SX1280),tx,8,12,100.0,,5,5,5,0.28771492242757757,0.8079424405098948,33226.48472910536,42593.5554577607,2.624,0.29473684210526313
Ebyte E280-2G4T12S UART (SX1280),tx,32,12,100.0,,5,5,5,0.513476391737764,1.0289261321631322,33899.543918780226,42676.22102236831,4.590000000000001,0.29473684210526313
Ebyte E280-2G4T12S UART (SX1280),tx,64,12,100.0,,5,5,5,0.7838466090059295,1.6179479896161206,34157.25518975787,43224.66098216089,6.953999999999999,0.29473684210526313
Ebyte E280-2G4T12S UART (SX1280),tx,8,12,2000.0,,5,5,5,0.024925304881754866,0.2347155057352395,23171.94123372066,43898.50072244395,0.326,0.29473684210526313
Ebyte E280-2G4T12S UART (SX1280),tx,32,12,2000.0,,5,5,5,0.03615855677733127,0.42499649527235794,25483.56273255174,43644.02843897989,0.43,0.29473684210526313
Ebyte E280-2G4T12S UART (SX1280),tx,64,12,2000.0,,5,5,5,0.050738620485898306,0.49482721047979844,27655.79889074133,43687.827867766595,0.5559999999999999,0.29473684210526313
