profile_id,measurement_direction,payload_bytes,frame_count,max_frame_payload_bytes,parameters_json,voltage_mv,ppk_mode,runs,events_detected,packets_attempted,packets_received,packets_lost,packet_loss_percent,baseline_median_uA_mean,baseline_median_uA_stdev,event_duration_ms_mean,event_duration_ms_stdev,tx_mean_uA_mean,tx_mean_uA_stdev,tx_peak_uA_mean,tx_peak_uA_stdev,rx_mean_uA_mean,rx_mean_uA_stdev,rx_peak_uA_mean,rx_peak_uA_stdev,event_mean_uA_mean,event_mean_uA_stdev,event_peak_uA_mean,event_peak_uA_stdev,charge_total_uC_mean,charge_total_uC_stdev,charge_excess_uC_mean,charge_excess_uC_stdev,energy_total_uJ_mean,energy_total_uJ_stdev,energy_excess_uJ_mean,energy_excess_uJ_stdev
RADIO_HC12,rx,32,1,32,"{""bit_rate_kbps"": 0.5, ""tx_power_dbm"": -1}",3300,ampere,2,2,2,0,2,100.0,14835.570839958278,0.0,532.0,0.0,15529.857325602788,24.71387494754864,23637.85842741454,172.0292302733028,15529.857325602788,24.71387494754864,23637.85842741454,172.0292302733028,15529.857325602788,24.71387494754864,23637.85842741454,172.0292302733028,8261.884097220682,13.14778147209621,484.54213039810793,5.198700821836768,27264.21752082825,43.38767885791788,1598.9890303137558,17.155712712061444
