profile_id,module,measurement_direction,payload_bytes,frame_count,max_frame_payload_bytes,tx_power_dbm,bit_rate_kbps,runs,events_detected,packets_attempted,packets_received,packets_lost,packet_loss_percent,status_ok_runs,event_duration_ms_mean,event_duration_ms_stdev,tx_mean_uA_mean,tx_peak_uA_mean,rx_mean_uA_mean,rx_peak_uA_mean,event_mean_uA_mean,event_peak_uA_mean,energy_total_uJ_mean,energy_total_uJ_stdev,energy_total_mJ_mean,energy_excess_uJ_mean,energy_per_byte_uJ,energy_excess_per_byte_uJ,effective_payload_rate_kbps,energy_cv_percent,sample_loss_percent_mean,sample_loss_percent_max
RADIO_CC1101_V2_868,CC1101 V2 868 MHz,tx,8,1,8,-30,1.2,5,5,0,0,0,0.0,5,196.346,0.483559717098095,11064.198316834176,18297.560758359155,0.0,0.0,11064.198316834176,18297.560758359155,7168.90594238257,22.146221534528088,7.16890594238257,6033.512742734067,896.1132427978213,754.1890928417583,0.3259552015319894,0.3089205202651583,0.11901110361327524,0.11901110361327526
RADIO_CC1101_V2_868,CC1101 V2 868 MHz,tx,32,1,32,-30,1.2,5,5,0,0,0,0.0,5,356.57000000000005,0.5025435304528513,11072.678298703777,18060.036708161468,0.0,0.0,11072.678298703777,18060.036708161468,13028.990935037571,4.953375608987133,13.028990935037571,10963.146557669734,407.1559667199241,342.5983299271792,0.7179515943573491,0.03801810618861137,0.18718781824353814,0.18718781824353814
RADIO_CC1101_V2_868,CC1101 V2 868 MHz,tx,64,2,32,-30,1.2,5,5,0,0,0,0.0,5,727.25,0.3117691453624325,10887.403952035831,18944.215208843143,0.0,0.0,10887.403952035831,18944.215208843143,26128.94823060334,13.369746655932731,26.12894823060334,21918.53421829413,408.26481610317717,342.4770971608458,0.7040220006875215,0.051168330764548395,0.09593108624008875,0.09593108624008875
RADIO_CC1101_V2_868,CC1101 V2 868 MHz,tx,128,4,32,-30,1.2,5,5,0,0,0,0.0,5,1469.6680000000001,0.13405222862746805,10785.13249215928,18952.684024787937,0.0,0.0,10785.13249215928,18952.684024787937,52306.862073291355,26.226636078877156,52.306862073291356,43804.61368975025,408.6473599475887,342.22354445117384,0.6967560020358339,0.050139953037383334,0.02169668040789759,0.02169668040789759
RADIO_CC1101_V2_868,CC1101 V2 868 MHz,tx,512,16,32,-30,1.2,5,5,0,0,0,0.0,5,5921.956,0.6572518543143971,10715.606676274192,20386.654375748687,0.0,0.0,10715.606676274192,20386.654375748687,209409.26307281962,107.62703558237355,209.4092630728196,175110.59382265143,409.0024669391008,342.01287855986607,0.6916633625781752,0.05139554669315058,0.0017542731169339985,0.0017542731169339985
RADIO_CC1101_V2_868,CC1101 V2 868 MHz,tx,1024,32,32,-30,1.2,5,5,0,0,0,0.0,5,11857.298,0.3850584371228638,10711.594259087171,20089.370052769136,0.0,0.0,10711.594259087171,20089.370052769136,419134.8704429716,289.1557134496565,419.1348704429716,350423.1204453402,409.31139691696444,342.2100785599025,0.6908825265250144,0.06898870359892893,0.018284569452699993,0.018284569452699993
RADIO_CC1101_V2_868,CC1101 V2 868 MHz,tx,8,1,8,-30,38.4,5,5,0,0,0,0.0,5,8.052,0.49544929104803465,9774.458607666036,18365.004303979116,0.0,0.0,9774.458607666036,18365.004303979116,259.02995665492824,2.5455993078076458,0.25902995665492823,214.01050782884994,32.37874458186603,26.751313478606242,7.948335817188276,0.9827432088091707,0.21028571428571427,0.5257142857142857
RADIO_CC1101_V2_868,CC1101 V2 868 MHz,tx,32,1,32,-30,38.4,5,5,0,0,0,0.0,5,12.996,0.4921178720591234,10367.644488060167,18201.64879190517,0.0,0.0,10367.644488060167,18201.64879190517,444.19537905076766,2.270121822290688,0.44419537905076767,370.0311282962388,13.88110559533649,11.563472759257463,19.698368728839643,0.511063808710003,0.10514285714285714,0.5257142857142857
RADIO_CC1101_V2_868,CC1101 V2 868 MHz,tx,64,2,32,-30,38.4,5,5,0,0,0,0.0,5,40.644,0.6550801477681977,7261.736406479873,19059.090356820456,0.0,0.0,7261.736406479873,19059.090356820456,973.8348935335692,4.424149147660201,0.9738348935335692,742.7039544645413,15.21617021146202,11.604749288508458,12.597185316405866,0.454301768917638,0.3154285714285714,0.5257142857142857
RADIO_CC1101_V2_868,CC1101 V2 868 MHz,tx,128,4,32,-30,38.4,5,5,0,0,0,0.0,5,95.034,0.6714759861677885,6464.945461174698,18771.477841192544,0.0,0.0,6464.945461174698,18771.477841192544,2027.4295272530028,5.396817812867386,2.0274295272530027,1485.9940904419868,15.839293181664084,11.609328831578022,10.77509102005598,0.2661901555798895,0.21028571428571427,0.5257142857142857
