profile_id,module,measurement_direction,payload_bytes,frame_count,max_frame_payload_bytes,tx_power_dbm,bit_rate_kbps,runs,events_detected,packets_attempted,packets_received,packets_lost,packet_loss_percent,status_ok_runs,event_duration_ms_mean,event_duration_ms_stdev,tx_mean_uA_mean,tx_peak_uA_mean,rx_mean_uA_mean,rx_peak_uA_mean,event_mean_uA_mean,event_peak_uA_mean,energy_total_uJ_mean,energy_total_uJ_stdev,energy_total_mJ_mean,energy_excess_uJ_mean,energy_per_byte_uJ,energy_excess_per_byte_uJ,effective_payload_rate_kbps,energy_cv_percent,sample_loss_percent_mean,sample_loss_percent_max
RADIO_CC1101_V2_868,CC1101 V2 868 MHz,rx,8,1,8,10,1.2,5,5,5,5,0,0.0,5,302.582,2.4324000493339946,15582.227234301386,18001.18330582476,15582.227234301386,18001.18330582476,15582.227234301386,18001.18330582476,15559.001570103055,102.23392219385376,15.559001570103055,13806.325560659665,1944.875196262882,1725.7906950824581,0.2115129122023121,0.6570725102971797,0.17313466659112797,0.21641833323890997
RADIO_CC1101_V2_868,CC1101 V2 868 MHz,rx,32,1,32,10,1.2,5,5,5,5,0,0.0,5,463.078,1.876198283764242,15499.711977913394,19918.157951630557,15499.711977913394,19918.157951630557,15499.711977913394,19918.157951630557,23685.938696462203,78.47636472414912,23.685938696462202,21002.080850259616,740.1855842644438,656.315026570613,0.5528226346317467,0.33132047553543054,0.2603455495475813,0.2603455495475813
RADIO_CC1101_V2_868,CC1101 V2 868 MHz,rx,64,2,32,10,1.2,5,5,5,5,0,0.0,5,833.952,2.2935932507748342,15414.079763785092,21114.589857624647,15414.079763785092,21114.589857624647,15414.079763785092,21114.589857624647,42420.21666434099,129.8853307001724,42.420216664340984,37591.09404570964,662.8158853803279,587.3608444642131,0.6139442078201144,0.3061873345153274,0.15063912241772667,0.15063912241772667
RADIO_CC1101_V2_868,CC1101 V2 868 MHz,rx,128,4,32,10,1.2,5,5,5,5,0,0.0,5,1576.0520000000001,2.2492821076957195,15361.26489641322,21868.71938683725,15361.26489641322,21868.71938683725,15361.26489641322,21868.71938683725,79893.4696581641,112.2539163080955,79.89346965816411,70741.74350484523,624.1677317044071,552.6698711316034,0.6497247552745721,0.14050449528402045,0.05725374166650656,0.05725374166650656
RADIO_CC1101_V2_868,CC1101 V2 868 MHz,rx,512,16,32,10,1.2,5,5,5,5,0,0.0,5,6029.332,2.2906811214137432,15330.715648381874,23236.00031035233,15330.715648381874,23236.00031035233,15330.715648381874,23236.00031035233,305032.1357945678,251.28681772563178,305.0321357945678,270041.8957779571,595.7658902237653,527.4255776913225,0.6793455726106972,0.08238044069391683,0.012531851789966164,0.012531851789966164
RADIO_CC1101_V2_868,CC1101 V2 868 MHz,rx,1024,32,32,10,1.2,5,5,5,5,0,0.0,5,11962.454000000002,2.3128186266974438,15322.452350650372,24393.986483619068,15322.452350650372,24393.986483619068,15322.452350650372,24393.986483619068,604870.6485114916,296.7952973804016,604.8706485114916,535410.7174976039,590.6939926870035,522.8620288062538,0.6848093208968661,0.049067564794353376,0.00477196440859795,0.02385982204298975
RADIO_CC1101_V2_868,CC1101 V2 868 MHz,rx,8,1,8,10,38.4,5,5,5,5,0,0.0,5,112.81200000000001,0.8128160923603801,15860.384852961928,19992.71103572537,15860.384852961928,19992.71103572537,15860.384852961928,19992.71103572537,5904.541874961692,53.964616382374,5.904541874961692,5252.98440888686,738.0677343702115,656.6230511108575,0.56731553380846,0.9139509470025413,0.0,0.0
RADIO_CC1101_V2_868,CC1101 V2 868 MHz,rx,32,1,32,10,38.4,5,5,5,5,0,0.0,5,119.35,0.9497104821997068,15825.762470245672,22248.566454646032,15825.762470245672,22248.566454646032,15825.762470245672,22248.566454646032,6232.935380735782,33.837558010568976,6.232935380735782,5543.431771494945,194.7792306479932,173.23224285921702,2.144951822371177,0.5428831833416912,0.3154285714285714,0.5257142857142857
RADIO_CC1101_V2_868,CC1101 V2 868 MHz,rx,64,2,32,10,38.4,5,5,5,5,0,0.0,5,146.216,2.1351182637034483,15577.866819797604,19551.68009040332,15577.866819797604,19551.68009040332,15577.866819797604,19551.68009040332,7516.884117816696,144.95703945941133,7.516884117816696,6673.989668787779,117.45131434088587,104.28108857480905,3.501668764020353,1.9284192384425716,0.10514285714285714,0.5257142857142857
RADIO_CC1101_V2_868,CC1101 V2 868 MHz,rx,128,4,32,10,38.4,5,5,5,5,0,0.0,5,204.248,1.5279463341361226,15203.502097621964,20377.48169352102,15203.502097621964,20377.48169352102,15203.502097621964,20377.48169352102,10247.323110230936,60.573459688035236,10.247323110230937,9071.174694367171,80.05721179867919,70.86855229974353,5.013512984215268,0.5911149578913798,0.18963756680414284,0.18963756680414284
RADIO_CC1101_V2_868,CC1101 V2 868 MHz,rx,512,16,32,10,38.4,5,5,5,5,0,0.0,5,525.2180000000001,1.4535026659762542,14594.887059460907,24130.98253434545,14594.887059460907,24130.98253434545,14594.887059460907,24130.98253434545,25296.038029161555,77.45125477986201,25.296038029161554,22279.281824695598,49.40632427570616,43.51422231385859,7.798666458499136,0.30617938939914363,0.0710465068800784,0.0710465068800784
RADIO_CC1101_V2_868,CC1101 V2 868 MHz,rx,1024,32,32,10,38.4,5,5,5,5,0,0.0,5,958.1539999999999,1.612150737369207,14245.387675102447,24218.12339470625,14245.387675102447,24218.12339470625,14245.387675102447,24218.12339470625,45042.42606991341,149.7321487919153,45.04242606991341,39549.39395916815,43.986744208899815,38.622455038250145,8.54977383593869,0.33242469790482837,0.07624807624807625,0.19062019062019062
RADIO_CC1101_V2_868,CC1101 V2 868 MHz,rx,8,1,8,10,250,5,5,5,5,0,0.0,5,107.694,1.3241525591864414,16126.993135458915,19405.15322125389,16126.993135458915,19405.15322125389,16126.993135458915,19405.15322125389,5731.47803437882,85.8621987392732,5.73147803437882,5109.7223023990855,716.4347542973525,638.7152877998857,0.5942763756569539,1.4980812667212635,0.3154285714285714,0.5257142857142857
RADIO_CC1101_V2_868,CC1101 V2 868 MHz,rx,32,1,32,10,250,5,5,5,5,0,0.0,5,112.74600000000001,0.6335455784708787,16098.345320782488,20451.9622247721,16098.345320782488,20451.9622247721,16098.345320782488,20451.9622247721,5989.537946269249,28.05326889858876,5.989537946269249,5339.211573723763,187.17306082091403,166.85036167886759,2.2705905309279264,0.4683711690325382,0.3154285714285714,0.5257142857142857
RADIO_CC1101_V2_868,CC1101 V2 868 MHz,rx,64,2,32,10,250,5,5,5,5,0,0.0,5,129.68,0.5931273050534805,15844.379689148143,21504.791456113388,15844.379689148143,21504.791456113388,15844.379689148143,21504.791456113388,6780.527836946921,50.70204801995713,6.780527836946921,6033.386582941523,105.94574745229563,94.27166535846129,3.948180135718692,0.7477596027802288,0.3154285714285714,0.5257142857142857
RADIO_CC1101_V2_868,CC1101 V2 868 MHz,rx,128,4,32,10,250,5,5,5,5,0,0.0,5,165.024,2.1335018162635833,15414.400012307586,21695.68589822496,15414.400012307586,21695.68589822496,15414.400012307586,21695.68589822496,8394.350842870852,110.84411087137794,8.394350842870852,7447.275304739701,65.58086595992853,58.18183831827891,6.20515803761877,1.3204607830457258,0.3069926094371802,0.3069926094371802
RADIO_CC1101_V2_868,CC1101 V2 868 MHz,rx,512,16,32,10,250,5,5,5,5,0,0.0,5,380.844,1.3255866625762243,14571.072164746889,24102.20565417634,14571.072164746889,24102.20565417634,14571.072164746889,24102.20565417634,18312.797678909214,118.4592306293006,18.312797678909213,16131.245185510517,35.76718296661956,31.50633825295023,10.75505981451723,0.6468658296035765,0.07431454609457504,0.3715727304728752
RADIO_CC1101_V2_868,CC1101 V2 868 MHz,rx,1024,32,32,10,250,5,5,5,5,0,0.0,5,669.328,2.5962992893732886,14349.35955890597,24481.320645163192,14349.35955890597,24481.320645163192,14349.35955890597,24481.320645163192,31694.681829385576,184.06378271364244,31.694681829385576,27870.968669985585,30.95183772400935,27.217742841782798,12.239141347739823,0.5807402759379922,0.0,0.0
