profile_id,module,measurement_direction,payload_bytes,frame_count,max_frame_payload_bytes,tx_power_dbm,bit_rate_kbps,runs,events_detected,packets_attempted,packets_received,packets_lost,packet_loss_percent,status_ok_runs,event_duration_ms_mean,event_duration_ms_stdev,tx_mean_uA_mean,tx_peak_uA_mean,rx_mean_uA_mean,rx_peak_uA_mean,event_mean_uA_mean,event_peak_uA_mean,energy_total_uJ_mean,energy_total_uJ_stdev,energy_total_mJ_mean,energy_excess_uJ_mean,energy_per_byte_uJ,energy_excess_per_byte_uJ,effective_payload_rate_kbps,energy_cv_percent,sample_loss_percent_mean,sample_loss_percent_max
RADIO_CC1101_V1_433,CC1101 V1 433 MHz,rx,8,1,8,10,1.2,5,5,5,5,0,0.0,5,301.058,2.3426416712762403,16938.218387714496,19276.553110261906,16938.218387714496,19276.553110261906,16938.218387714496,19276.553110261906,16827.881637496426,120.83897713121469,16.827881637496425,15054.501499016133,2103.4852046870533,1881.8126873770166,0.21258362176059098,0.7180878718683009,0.21641833323890997,0.21641833323890997
RADIO_CC1101_V1_433,CC1101 V1 433 MHz,rx,32,1,32,10,1.2,5,5,5,5,0,0.0,5,462.674,1.0178310272339068,16881.23015984758,19190.596733747836,16881.23015984758,19190.596733747836,16881.23015984758,19190.596733747836,25774.630820921022,102.00756766657489,25.774630820921022,23050.8173156003,805.4572131537819,720.3380411125094,0.5533053510679226,0.39576732786324265,0.2603455495475813,0.2603455495475813
RADIO_CC1101_V1_433,CC1101 V1 433 MHz,rx,64,2,32,10,1.2,5,5,5,5,0,0.0,5,833.4440000000001,2.0878769120807723,16729.370040189326,19085.65249896363,16729.370040189326,19085.65249896363,16729.370040189326,19085.65249896363,46011.85577370107,113.46472136638732,46.01185577370107,41101.92872656505,718.9352464640792,642.2176363525789,0.6143184185140212,0.2465988807850697,0.15063912241772667,0.15063912241772667
RADIO_CC1101_V1_433,CC1101 V1 433 MHz,rx,128,4,32,10,1.2,5,5,5,5,0,0.0,5,1577.5059999999999,1.8064689313686557,16679.979435541096,19976.25517939739,16679.979435541096,19976.25517939739,16679.979435541096,19976.25517939739,86832.1499197111,147.19954219462662,86.8321499197111,77533.84881355485,678.376171247743,605.7331938558973,0.6491258987287529,0.16952193666831228,0.05725374166650656,0.05725374166650656
RADIO_CC1101_V1_433,CC1101 V1 433 MHz,rx,512,16,32,10,1.2,5,5,5,5,0,0.0,5,6026.482,1.7715304118196087,16629.227301979445,19841.100756733715,16629.227301979445,19841.100756733715,16629.227301979445,19841.100756733715,330711.949556755,193.64917201872657,330.71194955675503,295133.59503608046,645.9217764780371,576.4328028048446,0.6796668437738634,0.058555238865202704,0.012531851789966164,0.012531851789966164
RADIO_CC1101_V1_433,CC1101 V1 433 MHz,rx,1024,32,32,10,1.2,5,5,5,5,0,0.0,5,11965.182,1.8015188036765137,16632.580758511634,20099.426406091847,16632.580758511634,20099.426406091847,16632.580758511634,20099.426406091847,656739.1482456138,399.8316123791935,656.7391482456138,586169.0139406894,641.3468244586072,572.4306776764545,0.6846531878913333,0.06088134283562771,0.0095439288171959,0.02385982204298975
RADIO_CC1101_V1_433,CC1101 V1 433 MHz,rx,8,1,8,10,38.4,5,5,5,5,0,0.0,5,112.776,1.4026332378779622,16805.506115061256,19028.43393110289,16805.506115061256,19028.43393110289,16805.506115061256,19028.43393110289,6254.595154312376,116.12976875121234,6.2545951543123754,5590.487958349059,781.824394289047,698.8109947936324,0.5674966304887565,1.8567112001029191,0.3154285714285714,0.5257142857142857
RADIO_CC1101_V1_433,CC1101 V1 433 MHz,rx,32,1,32,10,38.4,5,5,5,5,0,0.0,5,118.72999999999999,1.1822013364905324,16833.192178763053,19305.63433697496,16833.192178763053,19305.63433697496,16833.192178763053,19305.63433697496,6595.446010343218,79.19787637074374,6.595446010343219,5898.027992553715,206.10768782322558,184.3133747673036,2.156152615177293,1.2007963714135899,0.42057142857142854,0.5257142857142857
RADIO_CC1101_V1_433,CC1101 V1 433 MHz,rx,64,2,32,10,38.4,5,5,5,5,0,0.0,5,147.18,3.196615397572873,16560.357317621914,18990.318379664044,16560.357317621914,18990.318379664044,16560.357317621914,18990.318379664044,8042.932718910825,165.1207933103745,8.042932718910825,7179.495860757073,125.67082373298165,112.17962282432927,3.478733523576573,2.052992348451911,0.21028571428571427,0.5257142857142857
RADIO_CC1101_V1_433,CC1101 V1 433 MHz,rx,128,4,32,10,38.4,5,5,5,5,0,0.0,5,203.668,1.6236286521246222,16252.429067856754,19544.661612332304,16252.429067856754,19544.661612332304,16252.429067856754,19544.661612332304,10923.408479211797,102.23608251767479,10.923408479211798,9727.769511700755,85.33912874384217,75.99819931016215,5.027790325431584,0.9359357265842342,0.18963756680414284,0.18963756680414284
RADIO_CC1101_V1_433,CC1101 V1 433 MHz,rx,512,16,32,10,38.4,5,5,5,5,0,0.0,5,541.066,2.0127667525075803,15689.753811497945,20272.145266182342,15689.753811497945,20272.145266182342,15689.753811497945,20272.145266182342,28014.293903812464,129.08876650401916,28.014293903812465,24838.027749214947,54.71541778088372,48.511772947685444,7.570240968754273,0.4607960741300407,0.0710465068800784,0.0710465068800784
RADIO_CC1101_V1_433,CC1101 V1 433 MHz,rx,1024,32,32,10,38.4,5,5,5,5,0,0.0,5,987.1,1.7829189549724098,15580.947129175396,20636.39399461469,15580.947129175396,20636.39399461469,15580.947129175396,20636.39399461469,50753.98390710518,203.47594012264753,50.75398390710518,44960.72280242696,49.564437409282405,43.906955861745075,8.299057846216188,0.4009063416481133,0.1524961524961525,0.19062019062019062
RADIO_CC1101_V1_433,CC1101 V1 433 MHz,rx,8,1,8,10,250.0,5,5,5,5,0,0.0,5,107.31200000000001,1.1788850664929138,16654.613735797495,19219.910333159987,16654.613735797495,19219.910333159987,16654.613735797495,19219.910333159987,5897.870826704509,63.850933174460025,5.8978708267045095,5266.349704341986,737.2338533380637,658.2937130427482,0.5963918294319367,1.0826098951736,0.42057142857142854,0.5257142857142857
