spreading_factor,bandwidth_khz,effective_payload_rate_kbps,tx_power_dbm,frames_transmitted,frames_received,frames_lost,frame_loss_percent,delivery_percent,requested_duration_s,frame_bytes,inter_frame_gap_ms,status,source_directory
7,125.0,3.84,-9.0,450,335,115,25.555555555555557,74.44444444444444,60.0,64,15,ok,20260721_133801_radio_ebyte_e22_sx1268_continuous_rx
9,125.0,1.2629333333333335,-9.0,148,108,40,27.027027027027028,72.97297297297297,60.0,64,15,ok,20260721_134401_radio_ebyte_e22_sx1268_continuous_rx
12,125.0,0.1877333333333333,-9.0,22,20,2,9.090909090909092,90.9090909090909,60.0,64,15,ok,20260721_135020_radio_ebyte_e22_sx1268_continuous_rx
7,125.0,3.8314666666666666,10.0,449,335,114,25.389755011135858,74.61024498886414,60.0,64,15,ok,20260721_133801_radio_ebyte_e22_sx1268_continuous_rx
9,125.0,1.2629333333333335,10.0,148,108,40,27.027027027027028,72.97297297297297,60.0,64,15,ok,20260721_134401_radio_ebyte_e22_sx1268_continuous_rx
12,125.0,0.1877333333333333,10.0,22,20,2,9.090909090909092,90.9090909090909,60.0,64,15,ok,20260721_135020_radio_ebyte_e22_sx1268_continuous_rx
7,125.0,3.84,18.0,450,336,114,25.333333333333332,74.66666666666667,60.0,64,15,ok,20260721_133801_radio_ebyte_e22_sx1268_continuous_rx
9,125.0,1.2629333333333335,18.0,148,108,40,27.027027027027028,72.97297297297297,60.0,64,15,ok,20260721_134401_radio_ebyte_e22_sx1268_continuous_rx
12,125.0,0.1877333333333333,18.0,22,20,2,9.090909090909092,90.9090909090909,60.0,64,15,ok,20260721_135020_radio_ebyte_e22_sx1268_continuous_rx
