profile_id,module,measurement_direction,payload_bytes,frame_count,max_frame_payload_bytes,tx_power_dbm,bit_rate_kbps,rf_profile,runs,events_detected,packets_attempted,packets_received,packets_lost,packet_loss_percent,status_ok_runs,event_duration_ms_mean,event_duration_ms_stdev,tx_mean_uA_mean,tx_peak_uA_mean,rx_mean_uA_mean,rx_peak_uA_mean,event_mean_uA_mean,event_peak_uA_mean,energy_total_uJ_mean,energy_total_uJ_stdev,energy_total_mJ_mean,energy_excess_uJ_mean,energy_per_byte_uJ,energy_excess_per_byte_uJ,effective_payload_rate_kbps,energy_cv_percent,sample_loss_percent_mean,sample_loss_percent_max
RADIO_EBYTE_E32_433T20D,Ebyte E32-433T20D UART,tx,128,3,58,10,0.3,,5,5,5,5,0,0.0,5,11657.964,0.005477225576167519,53167.62640985439,78089.4596576558,0.0,0.0,53167.62640985439,78089.4596576558,2045426.7063604034,560.3525871122083,2045.4267063604034,1561291.4816330827,15979.896143440652,12197.589700258459,0.08783694991681223,0.02739538822729512,0.0,0.0
RADIO_EBYTE_E32_433T20D,Ebyte E32-433T20D UART,tx,512,9,58,10,0.3,,5,5,5,5,0,0.0,5,43657.45,0.012247448713440627,53259.676350033864,78390.28311360373,0.0,0.0,53259.676350033864,78390.28311360373,7673099.469097522,1390.2255680808673,7673.099469097522,5860077.414412476,14986.522400581098,11445.463700024367,0.09382132946381432,0.018118174717789495,0.0,0.0
RADIO_EBYTE_E32_433T20D,Ebyte E32-433T20D UART,tx,1024,18,58,10,0.3,,5,5,5,5,0,0.0,5,87314.89199999999,0.019235384061051,53300.17981501339,81700.74172617312,0.0,0.0,53300.17981501339,81700.74172617312,15357868.164678747,6448.033084808983,15357.868164678746,11737155.439567443,14997.918129569089,11462.065858952581,0.09382133805994973,0.04198520924693627,0.00041246147003569204,0.00206230735017846
RADIO_EBYTE_E32_433T20D,Ebyte E32-433T20D UART,tx,128,3,58,10,4.8,,5,5,5,5,0,0.0,5,511.41400000000004,0.005477225575015545,53315.61450730937,76736.30559101485,0.0,0.0,53315.61450730937,76736.30559101485,89978.96036120775,59.47888809691429,89.97896036120775,67759.84709128713,702.9606278219355,529.3738054006807,2.0022916854055617,0.0661031066130846,0.18860448529994453,0.18860448529994453
RADIO_EBYTE_E32_433T20D,Ebyte E32-433T20D UART,tx,512,9,58,10,4.8,,5,5,5,5,0,0.0,5,1927.4540000000002,0.015165750888089307,53331.37346198935,78991.96504042813,0.0,0.0,53331.37346198935,78991.96504042813,339219.437137126,155.7082429640857,339.21943713712596,255297.59682551696,662.5379631584492,498.6281187998378,2.1250831407649673,0.045901922448253536,0.05924066520238469,0.07405083150298086
RADIO_EBYTE_E32_433T20D,Ebyte E32-433T20D UART,tx,1024,18,58,10,4.8,,5,5,5,5,0,0.0,5,3854.864,0.019493588689821813,53356.02879636744,80948.11409371429,0.0,0.0,53356.02879636744,80948.11409371429,678744.7745412474,435.4336242075919,678.7447745412474,510784.0896817752,662.8366938879369,498.8125875798586,2.1251073967849448,0.06415277738261696,0.03986824656713864,0.03986824656713864
RADIO_EBYTE_E32_433T20D,Ebyte E32-433T20D UART,tx,128,3,58,10,19.2,,5,5,5,5,0,0.0,5,198.972,0.004472135954995512,53843.763177672765,78089.54719497719,0.0,0.0,53843.763177672765,78089.54719497719,35354.224197315816,32.728703594481686,35.354224197315816,25794.55374920077,276.2048765415298,201.51995116563103,5.146452767223528,0.09257367213552528,0.2357894736842105,0.29473684210526313
RADIO_EBYTE_E32_433T20D,Ebyte E32-433T20D UART,tx,512,9,58,10,19.2,,5,5,5,5,0,0.0,5,755.0939999999999,0.011401754250976025,53854.772897250325,81098.95475456305,0.0,0.0,53854.772897250325,81098.95475456305,134195.87221973573,73.63156713670315,134.19587221973572,97937.99157958916,262.10131292917134,191.28513980388507,5.424490195922627,0.05486872727063986,0.0,0.0
RADIO_EBYTE_E32_433T20D,Ebyte E32-433T20D UART,tx,1024,18,58,10,19.2,,5,5,5,5,0,0.0,5,1510.188,0.01095445115009336,53829.41223603184,82603.82485526662,0.0,0.0,53829.41223603184,82603.82485526662,268265.35704400105,104.50644751915146,268.26535704400106,195656.60626657604,261.9778877382823,191.07090455720316,5.424490195922626,0.03895637091225695,0.0715069165916346,0.08938364573954326
RADIO_EBYTE_E32_433T20D,Ebyte E32-433T20D UART,tx,128,3,58,14,0.3,,5,5,5,5,0,0.0,5,11658.034,0.008944271909279232,61882.86423555018,90887.70093216856,0.0,0.0,61882.86423555018,90887.70093216856,2380727.366252096,3818.1445473337535,2380.727366252096,1896591.2934962094,18599.4325488445,14817.119480439136,0.08783642250485803,0.16037722762621653,0.0,0.0
