profile_id,module,measurement_direction,payload_bytes,tx_power_dbm,spreading_factor,bandwidth_khz,runs,events_detected,packets_attempted,packets_received,packets_lost,packet_loss_percent,event_duration_ms_mean,event_duration_ms_stdev,event_mean_uA_mean,event_peak_uA_mean,energy_total_uJ_mean,energy_total_uJ_stdev,energy_total_mJ_mean,energy_cv_percent,sample_loss_percent_mean,sample_loss_percent_max,source_directory
RADIO_SX1278_NAKED,SX1278-Naked,tx,8,-4.0,7,125.0,5,5,5,5,0,0.0,43.766000000000005,0.005477225575054463,11690.077491145921,18124.90564653124,1688.372120802494,1.4665913512883553,1.688372120802494,0.08686422461129452,0.21028571428571427,0.5257142857142857,20260719_085302_radio_sx1278_naked
RADIO_SX1278_NAKED,SX1278-Naked,tx,32,-4.0,7,125.0,5,5,5,5,0,0.0,79.60600000000001,0.00547722557504668,11712.711162951335,18048.670430862418,3076.92698536698,5.173459961737542,3.07692698536698,0.16813723518111082,0.21028571428571427,0.5257142857142857,20260719_085322_radio_sx1278_naked
RADIO_SX1278_NAKED,SX1278-Naked,tx,128,-4.0,7,125.0,5,5,5,5,0,0.0,222.93999999999997,0.050497524691806676,11735.820068157938,18134.338911997074,8634.066138942222,12.45064457084899,8.634066138942222,0.1442037201301118,0.11419870574800153,0.11419870574800152,20260719_085343_radio_sx1278_naked
RADIO_SX1278_NAKED,SX1278-Naked,tx,8,-4.0,9,125.0,5,5,5,4,1,20.0,153.026,0.06949820141557966,11730.470987038218,18134.353306766043,5923.720352157685,9.054008032211676,5.923720352157685,0.15284327236875386,0.06552623140518912,0.06552623140518912,20260719_085405_radio_sx1278_naked
RADIO_SX1278_NAKED,SX1278-Naked,tx,32,-4.0,9,125.0,5,5,5,5,0,0.0,275.922,0.05167204273103356,11731.658340531703,18086.701670083006,10682.17644567583,22.295102625825848,10.68217644567583,0.20871310953537897,0.2273679442903244,0.2842099303629055,20260719_085426_radio_sx1278_naked
RADIO_SX1278_NAKED,SX1278-Naked,tx,128,-4.0,9,125.0,5,5,5,5,0,0.0,705.99,0.050497524691815114,11710.263102155603,17726.098930991386,27282.18446768194,15.630647069454712,27.282184467681937,0.057292505620180595,0.0,0.0,20260719_085448_radio_sx1278_naked
RADIO_SX1278_NAKED,SX1278-Naked,tx,8,-4.0,12,125.0,5,5,5,5,0,0.0,1221.068,0.004472135955097197,11733.486708738403,17688.234259811747,47280.37096582064,14.241767671218028,47.280370965820644,0.03012194570451555,0.042369290738073044,0.21184645369036523,20260719_085516_radio_sx1278_naked
RADIO_SX1278_NAKED,SX1278-Naked,tx,32,-4.0,12,125.0,5,5,5,5,0,0.0,2040.1779999999999,0.06610597552414339,11726.19184828796,17877.742691310992,78947.61045050278,81.24269209302028,78.94761045050278,0.10290709450155737,0.0,0.0,20260719_085548_radio_sx1278_naked
RADIO_SX1278_NAKED,SX1278-Naked,tx,128,-4.0,12,125.0,5,5,5,5,0,0.0,5153.11,0.0,11734.67054316273,17868.350553756507,199551.1588048351,142.3547134744764,199.5511588048351,0.07133745267483114,0.03301572832613314,0.04126966040766643,20260719_085630_radio_sx1278_naked
RADIO_SX1278_NAKED,SX1278-Naked,tx,8,10.0,7,125.0,5,5,5,5,0,0.0,43.763999999999996,0.005477225575054463,54059.94344916374,56690.92760111285,7807.401759940403,5.808018252474062,7.8074017599404035,0.07439117943532596,0.3154285714285714,0.5257142857142857,20260719_085750_radio_sx1278_naked
RADIO_SX1278_NAKED,SX1278-Naked,tx,32,10.0,7,125.0,5,5,5,5,0,0.0,79.60400000000001,0.00547722557504668,54348.084345804855,56889.72155699603,14276.872070874062,6.292279802916709,14.276872070874061,0.04407323797313736,0.21028571428571427,0.5257142857142857,20260719_085810_radio_sx1278_naked
RADIO_SX1278_NAKED,SX1278-Naked,tx,128,10.0,7,125.0,5,5,5,5,0,0.0,222.93599999999998,0.05366563145998428,54534.039661640534,56933.92198291836,40120.08131667671,27.368007694731457,40.12008131667671,0.06821523485635458,0.11419870574800153,0.11419870574800152,20260719_085831_radio_sx1278_naked
RADIO_SX1278_NAKED,SX1278-Naked,tx,8,10.0,9,125.0,5,5,5,5,0,0.0,153.05,0.09273618495495545,54496.89269293026,56967.07487285456,27524.468708487413,12.089023551359853,27.52446870848741,0.04392100599432132,0.06552623140518912,0.06552623140518912,20260719_085853_radio_sx1278_naked
RADIO_SX1278_NAKED,SX1278-Naked,tx,32,10.0,9,125.0,5,5,5,5,0,0.0,275.948,0.004472135954995512,54551.196215399694,56933.91375733609,49675.86863120833,16.668754307820993,49.67586863120833,0.0335550333937171,0.2842099303629055,0.2842099303629055,20260719_085914_radio_sx1278_naked
RADIO_SX1278_NAKED,SX1278-Naked,tx,128,10.0,9,125.0,5,5,5,5,0,0.0,705.988,0.049193495505001475,54621.807479844065,57000.22159360406,127255.72190416895,59.48131698061266,127.25572190416895,0.04674156579411462,0.0,0.0,20260719_085936_radio_sx1278_naked
RADIO_SX1278_NAKED,SX1278-Naked,tx,8,10.0,12,125.0,5,5,5,5,0,0.0,1221.028,0.06220932406000334,54695.5772325212,57121.812350505126,220389.9415966974,39.29268039001135,220.3899415966974,0.01782870856325875,0.042369290738073044,0.21184645369036523,20260719_090004_radio_sx1278_naked
RADIO_SX1278_NAKED,SX1278-Naked,tx,32,10.0,12,125.0,5,5,5,5,0,0.0,2040.2199999999998,0.050497524691696924,54735.8494577689,57221.35944532312,368521.4762590836,64.90658498479495,368.5214762590836,0.01761270079661879,0.05343878587078501,0.13359696467696253,20260719_090036_radio_sx1278_naked
RADIO_SX1278_NAKED,SX1278-Naked,tx,128,10.0,12,125.0,5,5,5,5,0,0.0,5153.070000000001,0.06403124237458983,54814.70443800788,57331.95818891838,932131.2291439818,343.4682716543767,932.1312291439818,0.03684763056053803,0.03301572832613314,0.04126966040766643,20260719_090117_radio_sx1278_naked
RADIO_SX1278_NAKED,SX1278-Naked,tx,8,20.0,7,125.0,5,5,5,5,0,0.0,43.739999999999995,0.05612486080160935,73530.02788530532,81098.37700824189,10613.42352410724,37.40377323798092,10.61342352410724,0.35241949172217907,0.21028571428571427,0.5257142857142857,20260719_090236_radio_sx1278_naked
RADIO_SX1278_NAKED,SX1278-Naked,tx,32,20.0,7,125.0,5,5,5,5,0,0.0,79.60000000000001,0.0,73713.73020006783,80797.41349257974,19363.122648953817,99.21177206380685,19.363122648953816,0.5123748574157135,0.10514285714285714,0.5257142857142857,20260719_090257_radio_sx1278_naked
RADIO_SX1278_NAKED,SX1278-Naked,tx,128,20.0,7,125.0,5,5,5,5,0,0.0,222.956,0.005477225575031113,73932.41760202391,82001.47764479966,54396.128956272165,187.4804862076467,54.396128956272165,0.3446577721704389,0.11419870574800153,0.11419870574800152,20260719_090318_radio_sx1278_naked
RADIO_SX1278_NAKED,SX1278-Naked,tx,8,20.0,9,125.0,5,5,5,5,0,0.0,153.07,0.007071067811859044,73839.44542604635,81248.8675198051,37298.588594832014,231.23436668666133,37.29858859483201,0.6199547366215903,0.06552623140518912,0.06552623140518912,20260719_090339_radio_sx1278_naked
RADIO_SX1278_NAKED,SX1278-Naked,tx,32,20.0,9,125.0,5,5,5,5,0,0.0,275.948,0.004472135954995512,73831.58321060774,81700.3740694233,67233.13628017013,320.30478054148267,67.23313628017013,0.4764091016172839,0.2273679442903244,0.2842099303629055,20260719_090400_radio_sx1278_naked
RADIO_SX1278_NAKED,SX1278-Naked,tx,128,20.0,9,125.0,5,5,5,5,0,0.0,706.0139999999999,0.00547722557504668,73472.11136858852,81399.3755388326,171178.71897205716,394.34997779592226,171.17871897205717,0.23037324976143506,0.0,0.0,20260719_090422_radio_sx1278_naked
RADIO_SX1278_NAKED,SX1278-Naked,tx,8,20.0,12,125.0,5,5,5,5,0,0.0,1221.066,0.005477225575171218,73516.40150277273,81700.3740694233,296235.64825499576,766.4197874839548,296.23564825499574,0.25871963485779764,0.042369290738073044,0.21184645369036523,20260719_090449_radio_sx1278_naked
RADIO_SX1278_NAKED,SX1278-Naked,tx,32,20.0,12,125.0,5,5,5,5,0,0.0,2040.2399999999998,0.0,73341.50191386188,82452.93167202502,493793.07735363406,269.8092141933915,493.79307735363403,0.054640137046750324,0.0,0.0,20260719_090520_radio_sx1278_naked
RADIO_SX1278_NAKED,SX1278-Naked,tx,128,20.0,12,125.0,5,5,5,5,0,0.0,5153.112,0.008366600265632086,73352.8564913914,82452.89665709647,1247385.1012844706,3124.0919039750634,1247.3851012844707,0.2504512760941341,0.03301572832613314,0.04126966040766643,20260719_090600_radio_sx1278_naked
