profile_id,measurement_direction,payload_bytes,frame_count,max_frame_payload_bytes,parameters_json,voltage_mv,ppk_mode,runs,events_detected,packets_attempted,packets_received,packets_lost,packet_loss_percent,baseline_median_uA_mean,baseline_median_uA_stdev,event_duration_ms_mean,event_duration_ms_stdev,tx_mean_uA_mean,tx_mean_uA_stdev,tx_peak_uA_mean,tx_peak_uA_stdev,rx_mean_uA_mean,rx_mean_uA_stdev,rx_peak_uA_mean,rx_peak_uA_stdev,event_mean_uA_mean,event_mean_uA_stdev,event_peak_uA_mean,event_peak_uA_stdev,charge_total_uC_mean,charge_total_uC_stdev,charge_excess_uC_mean,charge_excess_uC_stdev,energy_total_uJ_mean,energy_total_uJ_stdev,energy_excess_uJ_mean,energy_excess_uJ_stdev
RADIO_E28_SX1280,rx,8,1,8,"{""bandwidth_khz"": 812.5, ""spreading_factor"": 5, ""tx_power_dbm"": 13}",3300,ampere,2,2,2,2,0,0.0,6922.416038900243,31.810293172692408,2.0500000000000003,0.0,6643.658200458323,225.37820780550007,12348.113103074087,969.2858189779517,6643.658200458323,225.37820780550007,12348.113103074087,969.2858189779517,6643.658200458323,225.37820780550007,12348.113103074087,969.2858189779517,13.619499310939563,0.4620253260012753,0.9576308131860731,0.2570750184438572,44.94434772610056,1.5246835758042057,3.160181683514041,0.8483475608647287
