run_id,timestamp_utc,profile_id,module,firmware_selection,measurement_direction,measured_port,peer_port,transmitter_port,repetition,payload_bytes,frame_count,max_frame_payload_bytes,serial_content_bytes,parameters_json,ppk_mode,voltage_mv,estimated_airtime_ms,estimated_event_ms,captured_samples,sample_loss_percent,event_detected,baseline_median_uA,threshold_uA,event_start_ms,event_duration_ms,tx_mean_uA,tx_peak_uA,rx_mean_uA,rx_peak_uA,event_mean_uA,event_peak_uA,charge_total_uC,charge_excess_uC,energy_total_uJ,energy_excess_uJ,radio_response,transmitter_response,receiver_port,receiver_response,packet_received,packet_lost,status
run_00001,2026-07-19T21:34:29+00:00,RADIO_HC12,HC-12 UART radio,RADIO_HC12 + AT_COMMANDS,tx,COM39,COM40,COM39,1,8,1,8,6,"{""bit_rate_kbps"": 0.5, ""tx_power_dbm"": 8}",ampere,3300,148.0,148.0,95232,0.0,True,14648.612338962417,19077.713397015257,46.25,325.75,33121.1550355927,40749.50215636904,,,33121.1550355927,40749.50215636904,10789.216252844324,6017.8201669028285,35604.41363438627,19858.806550779333,,,COM40,012345,True,False,ok
run_00002,2026-07-19T21:34:35+00:00,RADIO_HC12,HC-12 UART radio,RADIO_HC12 + AT_COMMANDS,tx,COM39,COM40,COM39,2,8,1,8,6,"{""bit_rate_kbps"": 0.5, ""tx_power_dbm"": 8}",ampere,3300,148.0,148.0,94720,0.29473684210526313,True,14788.81579174256,18667.267053365456,14.01,357.98999999999995,31820.89996262804,40020.43855192546,,,31820.89996262804,40020.43855192546,11391.563977621212,6097.999510326247,37592.16112615,20123.398384076616,,,COM40,012345,True,False,ok
run_00003,2026-07-19T21:34:41+00:00,RADIO_HC12,HC-12 UART radio,RADIO_HC12 + AT_COMMANDS,tx,COM39,COM40,COM39,3,8,1,8,6,"{""bit_rate_kbps"": 0.5, ""tx_power_dbm"": 8}",ampere,3300,148.0,148.0,94720,0.29473684210526313,True,14788.81579174256,18117.958734245363,13.99,358.01,31832.3598460958,40384.71844569026,,,31832.3598460958,40384.71844569026,11396.303148500758,6102.562671564121,37607.8003900525,20138.456816161597,,,COM40,012345,True,False,ok
run_00004,2026-07-19T21:34:47+00:00,RADIO_HC12,HC-12 UART radio,RADIO_HC12 + AT_COMMANDS,tx,COM39,COM40,COM39,4,8,1,8,6,"{""bit_rate_kbps"": 0.5, ""tx_power_dbm"": 8}",ampere,3300,148.0,148.0,94720,0.29473684210526313,True,14788.81579174256,18667.267053365456,13.67,358.33,31747.290009600052,40749.50215636904,,,31747.290009600052,40749.50215636904,11376.006429139987,6077.952575563109,37540.82121616195,20057.24349935826,,,COM40,012345,True,False,ok
run_00005,2026-07-19T21:34:53+00:00,RADIO_HC12,HC-12 UART radio,RADIO_HC12 + AT_COMMANDS,tx,COM39,COM40,COM39,5,8,1,8,6,"{""bit_rate_kbps"": 0.5, ""tx_power_dbm"": 8}",ampere,3300,148.0,148.0,94720,0.29473684210526313,True,14835.570839958278,18165.445497357436,13.95,358.04999999999995,31853.87810368858,40280.587066153996,,,31853.87810368858,40280.587066153996,11405.281055025696,6094.249370759335,37637.4274815848,20111.022923505803,,,COM40,012345,True,False,ok
