profile_id,measurement_direction,payload_bytes,frame_count,max_frame_payload_bytes,parameters_json,voltage_mv,ppk_mode,runs,events_detected,packets_attempted,packets_received,packets_lost,packet_loss_percent,baseline_median_uA_mean,baseline_median_uA_stdev,event_duration_ms_mean,event_duration_ms_stdev,tx_mean_uA_mean,tx_mean_uA_stdev,tx_peak_uA_mean,tx_peak_uA_stdev,rx_mean_uA_mean,rx_mean_uA_stdev,rx_peak_uA_mean,rx_peak_uA_stdev,event_mean_uA_mean,event_mean_uA_stdev,event_peak_uA_mean,event_peak_uA_stdev,charge_total_uC_mean,charge_total_uC_stdev,charge_excess_uC_mean,charge_excess_uC_stdev,energy_total_uJ_mean,energy_total_uJ_stdev,energy_excess_uJ_mean,energy_excess_uJ_stdev
RADIO_HC12,tx,8,1,8,"{""bit_rate_kbps"": 250.0, ""tx_power_dbm"": 20}",3300,ampere,2,2,2,2,0,0.0,1639.4495299256455,6.12607916482401,44.16,0.9475230867899711,24827.889770253525,383.6913399683397,63290.46213656066,530.5787485474632,,,,,24827.889770253525,383.6913399683397,63290.46213656066,530.5787485474632,1096.217834052985,6.581189180589958,1023.8711142365763,4.788740692411981,3617.51885237485,21.717924295946798,3378.7746769807018,15.802844284959553
