run_id,timestamp_utc,profile_id,module,firmware_selection,measurement_direction,measured_port,peer_port,transmitter_port,repetition,payload_bytes,frame_count,max_frame_payload_bytes,serial_content_bytes,parameters_json,ppk_mode,voltage_mv,estimated_airtime_ms,estimated_event_ms,captured_samples,sample_loss_percent,event_detected,baseline_median_uA,threshold_uA,event_start_ms,event_duration_ms,tx_mean_uA,tx_peak_uA,rx_mean_uA,rx_peak_uA,event_mean_uA,event_peak_uA,charge_total_uC,charge_excess_uC,energy_total_uJ,energy_excess_uJ,radio_response,transmitter_response,receiver_port,receiver_response,packet_received,packet_lost,status
run_00001,2026-07-19T14:45:07+00:00,RADIO_RA01SH_SX1262,Ai-Thinker RA-01SH (SX1262),RADIO_RA01SH_SX1262 + AT_COMMANDS,rx,COM31,COM32,COM32,1,32,1,32,32,"{""bandwidth_khz"": 125, ""spreading_factor"": 12, ""tx_power_dbm"": -9}",ampere,3300,2039.8079999999998,2089.8079999999995,337408,0.0,True,4939.313640426947,5678.238139701358,0.0,2039.8,4497.845433214955,11493.509016909169,4497.845433214955,11493.509016909169,4497.845433214955,11493.509016909169,9174.705114671864,14.61486951306015,30276.52687841715,48.22906939309849,,,COM31,,False,True,rx_missing
run_00002,2026-07-19T14:45:14+00:00,RADIO_RA01SH_SX1262,Ai-Thinker RA-01SH (SX1262),RADIO_RA01SH_SX1262 + AT_COMMANDS,rx,COM31,COM32,COM32,2,32,1,32,32,"{""bandwidth_khz"": 125, ""spreading_factor"": 12, ""tx_power_dbm"": -9}",ampere,3300,2039.8079999999998,2089.8079999999995,336896,0.06763090138939974,True,4934.5174982062645,5673.342899449085,0.0,2039.8,4480.632832036585,11693.00366150307,4480.632832036585,11693.00366150307,4480.632832036585,11693.00366150307,9139.594850788226,15.961728933705446,30160.663007601142,52.67370548122797,,,COM31,,False,True,rx_missing
run_00003,2026-07-19T14:45:20+00:00,RADIO_RA01SH_SX1262,Ai-Thinker RA-01SH (SX1262),RADIO_RA01SH_SX1262 + AT_COMMANDS,rx,COM31,COM32,COM32,3,32,1,32,32,"{""bandwidth_khz"": 125, ""spreading_factor"": 12, ""tx_power_dbm"": -9}",ampere,3300,2039.8079999999998,2089.8079999999995,336896,0.06763090138939974,True,4944.110425346734,5627.429492455453,0.0,2039.8,4499.069343396187,11802.876035394469,4499.069343396187,11802.876035394469,4499.069343396187,11802.876035394469,9177.201646659541,16.503151399183867,30284.765433976485,54.460399617306756,,,COM31,,False,True,rx_missing
run_00004,2026-07-19T14:45:27+00:00,RADIO_RA01SH_SX1262,Ai-Thinker RA-01SH (SX1262),RADIO_RA01SH_SX1262 + AT_COMMANDS,rx,COM31,COM32,COM32,4,32,1,32,32,"{""bandwidth_khz"": 125, ""spreading_factor"": 12, ""tx_power_dbm"": -9}",ampere,3300,2039.8079999999998,2089.8079999999995,336896,0.06763090138939974,True,4939.313640426947,5622.541232429577,0.0,2039.8,4496.132718480659,11710.756392930634,4496.132718480659,11710.756392930634,4496.132718480659,11710.756392930634,9171.211519156848,17.100896622015867,30264.9980132176,56.432958852652355,,,COM31,,False,True,rx_missing
run_00005,2026-07-19T14:45:34+00:00,RADIO_RA01SH_SX1262,Ai-Thinker RA-01SH (SX1262),RADIO_RA01SH_SX1262 + AT_COMMANDS,rx,COM31,COM32,COM32,5,32,1,32,32,"{""bandwidth_khz"": 125, ""spreading_factor"": 12, ""tx_power_dbm"": -9}",ampere,3300,2039.8079999999998,2089.8079999999995,336896,0.06763090138939974,True,4934.5174982062645,5673.342899449085,0.0,2039.8,4499.129228026088,11986.709679647352,4499.129228026088,11986.709679647352,4499.129228026088,11986.709679647352,9177.323799327613,18.627570424594634,30285.16853778112,61.47098240116229,,,COM31,,False,True,rx_missing
run_00006,2026-07-19T14:45:41+00:00,RADIO_RA01SH_SX1262,Ai-Thinker RA-01SH (SX1262),RADIO_RA01SH_SX1262 + AT_COMMANDS,rx,COM31,COM32,COM32,6,32,1,32,32,"{""bandwidth_khz"": 125, ""spreading_factor"": 12, ""tx_power_dbm"": -9}",ampere,3300,2039.8079999999998,2089.8079999999995,336896,0.06763090138939974,True,4939.313640426947,5622.541232429577,0.0,2039.8,4482.207999698011,11723.096532368569,4482.207999698011,11723.096532368569,4482.207999698011,11723.096532368569,9142.807877784004,16.752926825573837,30171.265996687212,55.28465852439366,,,COM31,,False,True,rx_missing
run_00007,2026-07-19T14:45:48+00:00,RADIO_RA01SH_SX1262,Ai-Thinker RA-01SH (SX1262),RADIO_RA01SH_SX1262 + AT_COMMANDS,rx,COM31,COM32,COM32,7,32,1,32,32,"{""bandwidth_khz"": 125, ""spreading_factor"": 12, ""tx_power_dbm"": -9}",ampere,3300,2039.8079999999998,2089.8079999999995,336896,0.06763090138939974,True,4934.5174982062645,5673.342899449085,0.0,2039.8,4498.067716708213,12312.26781652472,4498.067716708213,12312.26781652472,4498.067716708213,12312.26781652472,9175.158528541413,19.222202754228693,30278.02314418666,63.43326908895468,,,COM31,,False,True,rx_missing
run_00008,2026-07-19T14:45:55+00:00,RADIO_RA01SH_SX1262,Ai-Thinker RA-01SH (SX1262),RADIO_RA01SH_SX1262 + AT_COMMANDS,rx,COM31,COM32,COM32,8,32,1,32,32,"{""bandwidth_khz"": 125, ""spreading_factor"": 12, ""tx_power_dbm"": -9}",ampere,3300,2039.8079999999998,2089.8079999999995,336896,0.06763090138939974,True,4939.313640426947,5678.238139701358,0.0,2039.8,4498.0575096028,11769.11986734744,4498.0575096028,11769.11986734744,4498.0575096028,11769.11986734744,9175.137708087792,16.74877651774705,30277.954436689713,55.27096250856526,,,COM31,,False,True,rx_missing
run_00009,2026-07-19T14:46:02+00:00,RADIO_RA01SH_SX1262,Ai-Thinker RA-01SH (SX1262),RADIO_RA01SH_SX1262 + AT_COMMANDS,rx,COM31,COM32,COM32,9,32,1,32,32,"{""bandwidth_khz"": 125, ""spreading_factor"": 12, ""tx_power_dbm"": -9}",ampere,3300,2039.8079999999998,2089.8079999999995,336896,0.06763090138939974,True,4934.5174982062645,5673.342899449085,0.0,2039.8,4486.022791317616,11681.399259654027,4486.022791317616,11681.399259654027,4486.022791317616,11681.399259654027,9150.589289729673,17.28541632232851,30196.944656107917,57.041873863684074,,,COM31,,False,True,rx_missing
run_00010,2026-07-19T14:46:09+00:00,RADIO_RA01SH_SX1262,Ai-Thinker RA-01SH (SX1262),RADIO_RA01SH_SX1262 + AT_COMMANDS,rx,COM31,COM32,COM32,10,32,1,32,32,"{""bandwidth_khz"": 125, ""spreading_factor"": 12, ""tx_power_dbm"": -9}",ampere,3300,2039.8079999999998,2089.8079999999995,336896,0.06763090138939974,True,4939.313640426947,5622.541232429577,0.0,2039.8,4484.116189381504,11791.414503881217,4484.116189381504,11791.414503881217,4484.116189381504,11791.414503881217,9146.700203100392,16.881780826159922,30184.110670231294,55.70987672632774,,,COM31,,False,True,rx_missing
