run_id,timestamp_utc,profile_id,module,firmware_selection,measurement_direction,measured_port,peer_port,transmitter_port,repetition,payload_bytes,frame_count,max_frame_payload_bytes,serial_content_bytes,parameters_json,ppk_mode,voltage_mv,estimated_airtime_ms,estimated_event_ms,captured_samples,sample_loss_percent,event_detected,baseline_median_uA,threshold_uA,event_start_ms,event_duration_ms,tx_mean_uA,tx_peak_uA,rx_mean_uA,rx_peak_uA,event_mean_uA,event_peak_uA,charge_total_uC,charge_excess_uC,energy_total_uJ,energy_excess_uJ,radio_response,transmitter_response,receiver_port,receiver_response,packet_received,packet_lost,status
run_00011,2026-07-19T06:46:20+00:00,RADIO_SX1278_NAKED,SX1278-Naked,RADIO_RA01_SX1278 + AT_COMMANDS,rx,COM19,COM20,COM20,11,64,1,64,64,"{""bandwidth_khz"": 125, ""spreading_factor"": 7, ""tx_power_dbm"": -4}",ampere,3300,118.01599999999999,168.016,77824,0.0,True,11541.513131565242,14269.761854757475,0.0,118.01,11486.266121867051,13623.281229146349,11486.266121867051,13623.281229146349,11486.266121867051,13623.281229146349,1355.4942650415308,13.988841206326178,4473.131074637051,46.16317598087639,,,COM19,,False,True,rx_missing
run_00012,2026-07-19T06:46:23+00:00,RADIO_SX1278_NAKED,SX1278-Naked,RADIO_RA01_SX1278 + AT_COMMANDS,rx,COM19,COM20,COM20,12,64,1,64,64,"{""bandwidth_khz"": 125, ""spreading_factor"": 7, ""tx_power_dbm"": -4}",ampere,3300,118.01599999999999,168.016,77312,0.47630081614788494,True,11495.488103775893,14223.127064554521,0.0,118.01,11473.232231737926,13716.287508663812,11473.232231737926,13716.287508663812,11473.232231737926,13716.287508663812,1353.9561356673926,15.392283666353068,4468.055247702395,50.79453609896512,,,COM19,,False,True,rx_missing
run_00013,2026-07-19T06:46:25+00:00,RADIO_SX1278_NAKED,SX1278-Naked,RADIO_RA01_SX1278 + AT_COMMANDS,rx,COM19,COM20,COM20,13,64,1,64,64,"{""bandwidth_khz"": 125, ""spreading_factor"": 7, ""tx_power_dbm"": -4}",ampere,3300,118.01599999999999,168.016,77824,0.0,True,11541.513131565242,14269.761854757475,0.0,118.01,11494.355977427107,13576.793512354372,11494.355977427107,13576.793512354372,11494.355977427107,13576.793512354372,1356.4489488961729,14.56157142949006,4476.28153135737,48.0531857173172,,,COM19,,False,True,rx_missing
run_00014,2026-07-19T06:46:27+00:00,RADIO_SX1278_NAKED,SX1278-Naked,RADIO_RA01_SX1278 + AT_COMMANDS,rx,COM19,COM20,COM20,14,64,1,64,64,"{""bandwidth_khz"": 125, ""spreading_factor"": 7, ""tx_power_dbm"": -4}",ampere,3300,118.01599999999999,168.016,77824,0.0,True,11495.488103775893,14223.127064554521,0.0,118.01,11470.683895800426,13669.779227916164,11470.683895800426,13669.779227916164,11470.683895800426,13669.779227916164,1353.6554065434084,15.22618239001775,4467.062841593248,50.24640188705857,,,COM19,,False,True,rx_missing
run_00015,2026-07-19T06:46:30+00:00,RADIO_SX1278_NAKED,SX1278-Naked,RADIO_RA01_SX1278 + AT_COMMANDS,rx,COM19,COM20,COM20,15,64,1,64,64,"{""bandwidth_khz"": 125, ""spreading_factor"": 7, ""tx_power_dbm"": -4}",ampere,3300,118.01599999999999,168.016,77824,0.0,True,11495.488103775893,14223.127064554521,0.0,118.01,11484.493654264057,13716.287508663812,11484.493654264057,13716.287508663812,11484.493654264057,13716.287508663812,1355.2850961397014,16.048160892276883,4472.440817261015,52.95893094451371,,,COM19,,False,True,rx_missing
run_00016,2026-07-19T06:46:32+00:00,RADIO_SX1278_NAKED,SX1278-Naked,RADIO_RA01_SX1278 + AT_COMMANDS,rx,COM19,COM20,COM20,16,64,1,64,64,"{""bandwidth_khz"": 125, ""spreading_factor"": 7, ""tx_power_dbm"": -4}",ampere,3300,118.01599999999999,168.016,77824,0.0,True,11541.513131565242,14269.761854757475,0.0,118.01,11472.490734621344,13576.793512354372,11472.490734621344,13576.793512354372,11472.490734621344,13576.793512354372,1353.8686315926648,12.884192917854525,4467.766484255793,42.51783662891993,,,COM19,,False,True,rx_missing
run_00017,2026-07-19T06:46:34+00:00,RADIO_SX1278_NAKED,SX1278-Naked,RADIO_RA01_SX1278 + AT_COMMANDS,rx,COM19,COM20,COM20,17,64,1,64,64,"{""bandwidth_khz"": 125, ""spreading_factor"": 7, ""tx_power_dbm"": -4}",ampere,3300,118.01599999999999,168.016,77824,0.0,True,11541.513131565242,14272.810666825466,0.0,118.01,11477.528968361648,13716.287508663812,11477.528968361648,13716.287508663812,11477.528968361648,13716.287508663812,1354.4631935563582,14.93379676362838,4469.728538735982,49.28152931997365,,,COM19,,False,True,rx_missing
run_00018,2026-07-19T06:46:36+00:00,RADIO_SX1278_NAKED,SX1278-Naked,RADIO_RA01_SX1278 + AT_COMMANDS,rx,COM19,COM20,COM20,18,64,1,64,64,"{""bandwidth_khz"": 125, ""spreading_factor"": 7, ""tx_power_dbm"": -4}",ampere,3300,118.01599999999999,168.016,77824,0.0,True,11495.488103775893,14223.127064554521,0.0,118.01,11474.692518556096,13716.287508663812,11474.692518556096,13716.287508663812,11474.692518556096,13716.287508663812,1354.128464114805,15.367452228649226,4468.623931578856,50.712592354542444,,,COM19,,False,True,rx_missing
run_00019,2026-07-19T06:46:39+00:00,RADIO_SX1278_NAKED,SX1278-Naked,RADIO_RA01_SX1278 + AT_COMMANDS,rx,COM19,COM20,COM20,19,64,1,64,64,"{""bandwidth_khz"": 125, ""spreading_factor"": 7, ""tx_power_dbm"": -4}",ampere,3300,118.01599999999999,168.016,77312,0.47630081614788494,True,11495.488103775893,14223.127064554521,0.0,118.01,11473.169448342796,13623.281229146349,11473.169448342796,13623.281229146349,11473.169448342796,13623.281229146349,1353.9487265989333,15.2631153822357,4468.03079777648,50.368280761377804,,,COM19,,False,True,rx_missing
run_00020,2026-07-19T06:46:41+00:00,RADIO_SX1278_NAKED,SX1278-Naked,RADIO_RA01_SX1278 + AT_COMMANDS,rx,COM19,COM20,COM20,20,64,1,64,64,"{""bandwidth_khz"": 125, ""spreading_factor"": 7, ""tx_power_dbm"": -4}",ampere,3300,118.01599999999999,168.016,77824,0.0,True,11495.488103775893,14223.127064554521,0.0,118.01,11462.734430992236,13530.31607754023,11462.734430992236,13530.31607754023,11462.734430992236,13530.31607754023,1352.7172902013936,14.842709522444396,4463.9670576645985,48.98094142406651,,,COM19,,False,True,rx_missing
