run_id,timestamp_utc,profile_id,module,measurement_direction,measured_port,peer_port,ppk_port,voltage_mv,tx_power_dbm,bit_rate_kbps,frame_bytes,content_bytes_per_frame,inter_frame_gap_ms,requested_duration_s,actual_tx_duration_ms,frames_transmitted,bytes_transmitted,frames_received,frame_loss_percent,captured_samples,active_samples,active_window_s,sample_loss_percent,baseline_mean_uA,baseline_median_uA,mean_current_uA,stdev_current_uA,peak_current_uA,mean_excess_current_uA,mean_power_mW,stdev_power_mW,peak_power_mW,mean_excess_power_mW,energy_60s_mJ,transmitter_response,status
continuous_001,2026-07-17T13:11:29+00:00,RADIO_CC1101_V1_433,CC1101 V1 433 MHz,tx,COM15,,COM11,3300,-30.0,38.4,32,30,15,60.0,60004,2143,68576,,,6095360,6000000,60.0,0.0,1779.7662348975487,1782.7482981816827,5718.716081762121,4491.79469365765,16384.255620643144,3938.949846864572,18.871763069815,14.822922489070244,54.068043548122375,12.998534494653088,1132.3057841889,"TXCONT=60000,ELAPSED_MS=60004,FRAMES=2143,BYTES=68576,FRAME=32,GAP_MS=15 | OK",ok
continuous_002,2026-07-17T13:12:44+00:00,RADIO_CC1101_V1_433,CC1101 V1 433 MHz,tx,COM15,,COM11,3300,0.0,38.4,32,30,15,60.0,60003,2143,68576,,,6094848,6000000,60.0,0.002493847415914684,1779.8448042234768,1787.1016207211305,8063.721247747813,7282.814201110486,21772.143783613916,6283.8764435243365,26.610280117567783,24.033286863664603,71.84807448592592,20.73679226363031,1596.616807054067,"TXCONT=60000,ELAPSED_MS=60003,FRAMES=2143,BYTES=68576,FRAME=32,GAP_MS=15 | OK",ok
continuous_003,2026-07-17T13:13:59+00:00,RADIO_CC1101_V1_433,CC1101 V1 433 MHz,tx,COM15,,COM11,3300,10.0,38.4,32,30,15,60.0,60003,2143,68576,,,6094848,6000000,60.0,0.002493847415914684,1782.3261042370655,1791.4555859596803,21085.05211615421,23229.040481417906,51493.160077530185,19302.726011917144,69.58067198330889,76.65583358867909,169.9274282558496,63.69899583932658,4174.840318998533,"TXCONT=60000,ELAPSED_MS=60003,FRAMES=2143,BYTES=68576,FRAME=32,GAP_MS=15 | OK",ok
