run_id,timestamp_utc,profile_id,module,firmware_selection,measurement_direction,measured_port,peer_port,transmitter_port,repetition,payload_bytes,frame_count,max_frame_payload_bytes,serial_content_bytes,parameters_json,ppk_mode,voltage_mv,estimated_airtime_ms,estimated_event_ms,captured_samples,sample_loss_percent,event_detected,baseline_median_uA,threshold_uA,event_start_ms,event_duration_ms,tx_mean_uA,tx_peak_uA,rx_mean_uA,rx_peak_uA,event_mean_uA,event_peak_uA,charge_total_uC,charge_excess_uC,energy_total_uJ,energy_excess_uJ,radio_response,transmitter_response,receiver_port,receiver_response,packet_received,packet_lost,status
run_00001,2026-07-19T14:10:40+00:00,RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),RADIO_RA01H_SX1276 + AT_COMMANDS,tx,COM29,COM30,COM29,1,128,1,128,126,"{""bandwidth_khz"": 125, ""spreading_factor"": 9, ""tx_power_dbm"": 2}",ampere,3300,705.536,705.536,150528,0.0,True,10989.89140863027,12623.913782960337,10.99,705.87,49895.765480208276,51710.14195380785,,,49895.765480208276,51710.14195380785,35219.92397951462,27463.977561552038,116225.74913239824,90631.12595312172,,,COM30,0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ,True,False,ok
run_00002,2026-07-19T14:10:44+00:00,RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),RADIO_RA01H_SX1276 + AT_COMMANDS,tx,COM29,COM30,COM29,2,128,1,128,126,"{""bandwidth_khz"": 125, ""spreading_factor"": 9, ""tx_power_dbm"": 2}",ampere,3300,705.536,705.536,150016,0.15374683021957178,True,10989.89140863027,12623.913782960337,10.34,705.82,49858.057641402775,51764.413127821856,,,49858.057641402775,51764.413127821856,35190.81424445491,27434.90484570894,116129.68700670119,90535.1859908395,,,COM30,0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ,True,False,ok
run_00003,2026-07-19T14:10:48+00:00,RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),RADIO_RA01H_SX1276 + AT_COMMANDS,tx,COM29,COM30,COM29,3,128,1,128,126,"{""bandwidth_khz"": 125, ""spreading_factor"": 9, ""tx_power_dbm"": 2}",ampere,3300,705.536,705.536,150016,0.15374683021957178,True,10989.89140863027,12622.816210615827,10.33,705.85,49859.05523458842,51710.14195380785,,,49859.05523458842,51710.14195380785,35193.014137334234,27437.131561283702,116136.94665320296,90542.53415223621,,,COM30,0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ,True,False,ok
run_00004,2026-07-19T14:10:52+00:00,RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),RADIO_RA01H_SX1276 + AT_COMMANDS,tx,COM29,COM30,COM29,4,128,1,128,126,"{""bandwidth_khz"": 125, ""spreading_factor"": 9, ""tx_power_dbm"": 2}",ampere,3300,705.536,705.536,150016,0.15374683021957178,True,10989.89140863027,12623.913782960337,9.66,705.84,49860.11561626661,51710.14195380785,,,49860.11561626661,51710.14195380785,35193.264006585625,27437.285701641,116137.77122173256,90543.0428154153,,,COM30,0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ,True,False,ok
run_00005,2026-07-19T14:10:56+00:00,RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),RADIO_RA01H_SX1276 + AT_COMMANDS,tx,COM29,COM30,COM29,5,128,1,128,126,"{""bandwidth_khz"": 125, ""spreading_factor"": 9, ""tx_power_dbm"": 2}",ampere,3300,705.536,705.536,150016,0.15374683021957178,True,10989.89140863027,12623.913782960337,10.48,705.88,49870.393058090136,51655.88106177168,,,49870.393058090136,51655.88106177168,35202.51305184466,27446.66663009495,116168.29307108738,90573.99987931333,,,COM30,0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ,True,False,ok
run_00006,2026-07-19T14:11:00+00:00,RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),RADIO_RA01H_SX1276 + AT_COMMANDS,tx,COM29,COM30,COM29,6,128,1,128,126,"{""bandwidth_khz"": 125, ""spreading_factor"": 9, ""tx_power_dbm"": 2}",ampere,3300,705.536,705.536,150016,0.15374683021957178,True,10989.89140863027,12623.913782960337,9.94,705.82,49859.474685470384,51601.63045171334,,,49859.474685470384,51601.63045171334,35191.814422498705,27435.941564734105,116132.98759424571,90538.60716362254,,,COM30,0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ,True,False,ok
run_00007,2026-07-19T14:11:04+00:00,RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),RADIO_RA01H_SX1276 + AT_COMMANDS,tx,COM29,COM30,COM29,7,128,1,128,126,"{""bandwidth_khz"": 125, ""spreading_factor"": 9, ""tx_power_dbm"": 2}",ampere,3300,705.536,705.536,150016,0.15374683021957178,True,10989.89140863027,12623.913782960337,9.83,705.84,49850.231936672375,51601.63045171334,,,49850.231936672375,51601.63045171334,35186.28771018083,27430.248108077496,116114.74944359674,90519.81875665573,,,COM30,0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ,True,False,ok
run_00008,2026-07-19T14:11:08+00:00,RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),RADIO_RA01H_SX1276 + AT_COMMANDS,tx,COM29,COM30,COM29,8,128,1,128,126,"{""bandwidth_khz"": 125, ""spreading_factor"": 9, ""tx_power_dbm"": 2}",ampere,3300,705.536,705.536,150016,0.15374683021957178,True,10989.89140863027,12623.913782960337,9.55,705.82,49880.048628024895,51818.69458381369,,,49880.048628024895,51818.69458381369,35206.335922632534,27450.4614623619,116180.90854468735,90586.52282579427,,,COM30,0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ,True,False,ok
run_00009,2026-07-19T14:11:12+00:00,RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),RADIO_RA01H_SX1276 + AT_COMMANDS,tx,COM29,COM30,COM29,9,128,1,128,126,"{""bandwidth_khz"": 125, ""spreading_factor"": 9, ""tx_power_dbm"": 2}",ampere,3300,705.536,705.536,150016,0.15374683021957178,True,10989.89140863027,12623.913782960337,10.18,705.8100000000001,49867.47254460799,51655.88106177168,,,49867.47254460799,51655.88106177168,35196.96079670977,27441.18909360423,116149.97062914223,90555.92400889396,,,COM30,0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ,True,False,ok
run_00010,2026-07-19T14:11:16+00:00,RADIO_RA01H_SX1276,Ai-Thinker RA-01H (SX1276),RADIO_RA01H_SX1276 + AT_COMMANDS,tx,COM29,COM30,COM29,10,128,1,128,126,"{""bandwidth_khz"": 125, ""spreading_factor"": 9, ""tx_power_dbm"": 2}",ampere,3300,705.536,705.536,150016,0.15374683021957178,True,10989.89140863027,12623.913782960337,10.14,705.8100000000001,49887.563109950635,51710.14195380785,,,49887.563109950635,51710.14195380785,35211.14091863426,27455.403229714866,116196.76503149304,90602.83065805906,,,COM30,0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ,True,False,ok
