profile_id,module,measurement_direction,payload_bytes,frame_count,max_frame_payload_bytes,tx_power_dbm,bit_rate_kbps,rf_profile,runs,events_detected,packets_attempted,packets_received,packets_lost,packet_loss_percent,status_ok_runs,event_duration_ms_mean,event_duration_ms_stdev,tx_mean_uA_mean,tx_peak_uA_mean,rx_mean_uA_mean,rx_peak_uA_mean,event_mean_uA_mean,event_peak_uA_mean,energy_total_uJ_mean,energy_total_uJ_stdev,energy_total_mJ_mean,energy_excess_uJ_mean,energy_per_byte_uJ,energy_excess_per_byte_uJ,effective_payload_rate_kbps,energy_cv_percent,sample_loss_percent_mean,sample_loss_percent_max
RADIO_EBYTE_E32_868T20D,Ebyte E32-868T20D UART,rx,8,1,8,20,0.3,,5,5,5,5,0,0.0,5,1353.33,0.0,12367.527612963608,21955.64696105793,12367.527612963608,21955.64696105793,12367.527612963608,21955.64696105793,55233.242276691715,41.10130884870832,55.23324227669171,2915.089436531446,6904.155284586464,364.38617956643077,0.04729075687378541,0.07441407955522641,0.0,0.0
RADIO_EBYTE_E32_868T20D,Ebyte E32-868T20D UART,rx,32,1,32,20,0.3,,5,5,5,5,0,0.0,5,2953.33,0.0,12386.419688717866,22352.2938822533,12386.419688717866,22352.2938822533,12386.419688717866,22352.2938822533,120717.91003562775,59.524328423965,120.71791003562775,6360.217679172831,3772.434688613367,198.75680247415096,0.08668181341062461,0.04930861411235289,0.0,0.0
RADIO_EBYTE_E32_868T20D,Ebyte E32-868T20D UART,rx,58,1,58,20,0.3,,5,5,5,5,0,0.0,5,4686.66,0.0,12375.03576856365,22245.634613566013,12375.03576856365,22245.634613566013,12375.03576856365,22245.634613566013,191392.03094581846,90.50587038904783,191.39203094581848,10038.11122362876,3299.8626025141116,173.07088316601312,0.09900440825662626,0.04728821254562542,0.0,0.0
RADIO_EBYTE_E32_868T20D,Ebyte E32-868T20D UART,rx,128,3,58,20,0.3,,5,5,5,5,0,0.0,5,10993.33,0.0,12379.55433560079,22545.703296143613,12379.55433560079,22545.703296143613,12379.55433560079,22545.703296143613,449105.33601182775,264.1313880574254,449.1053360118278,24270.76170670121,3508.6354375924043,189.6153258336032,0.09314739028119778,0.05881279220660811,0.011655692280189495,0.019426153800315826
RADIO_EBYTE_E32_868T20D,Ebyte E32-868T20D UART,rx,512,9,58,20,0.3,,5,5,5,5,0,0.0,5,41513.33,0.0,12372.538417903683,22652.24740667913,12372.538417903683,22652.24740667913,12372.538417903683,22652.24740667913,1694963.3919243745,852.6940187405806,1694.9633919243745,90278.97568279733,3310.475374852294,176.32612438046354,0.09866710283178921,0.0503075183100253,0.0011152224421306256,0.005576112210653128
RADIO_EBYTE_E32_868T20D,Ebyte E32-868T20D UART,rx,1024,18,58,20,0.3,,5,5,5,5,0,0.0,5,83026.66,0.0,12376.25026501391,22923.720171897545,12376.25026501391,22923.720171897545,12376.25026501391,22923.720171897545,3390943.785333126,1317.5279742439654,3390.943785333126,182591.75993390553,3311.4685403643807,178.31226556045462,0.09866710283178921,0.03885431483537648,0.0005685284515690292,0.0005685284515690292
RADIO_EBYTE_E32_868T20D,Ebyte E32-868T20D UART,rx,8,1,8,20,4.8,,5,5,5,5,0,0.0,5,73.33000000000001,0.0,13172.080513679315,21753.23201197977,13172.080513679315,21753.23201197977,13172.080513679315,21753.23201197977,3187.498591424743,3.0401413759654607,3.187498591424743,172.8731589590289,398.4373239280929,21.609144869878612,0.8727669439519977,0.09537702649169119,0.11005502751375688,0.11005502751375688
RADIO_EBYTE_E32_868T20D,Ebyte E32-868T20D UART,rx,32,1,32,20,4.8,,5,5,5,5,0,0.0,5,137.33,0.0,13179.466913844823,22013.624338882986,13179.466913844823,22013.624338882986,13179.466913844823,22013.624338882986,5972.789431218421,6.161593652082152,5.972789431218421,322.88537816070556,186.64966972557565,10.090168067522049,1.8641229156047474,0.10316107277910877,0.07480579265368754,0.07480579265368754
RADIO_EBYTE_E32_868T20D,Ebyte E32-868T20D UART,rx,58,1,58,20,4.8,,5,5,5,5,0,0.0,5,206.66,0.0,13179.060702768105,22313.491494694994,13179.060702768105,22313.491494694994,13179.060702768105,22313.491494694994,8987.829459952385,1.9602163590341628,8.987829459952385,484.4202459242154,154.9625768957308,8.352073205589921,2.2452337172166845,0.021809674602398913,0.08260670032124828,0.13767783386874713
RADIO_EBYTE_E32_868T20D,Ebyte E32-868T20D UART,rx,128,3,58,20,4.8,,5,5,5,5,0,0.0,5,497.33000000000004,0.0,13191.968499804778,22623.649432924383,13191.968499804778,22623.649432924383,13191.968499804778,22623.649432924383,21650.513590226103,22.862722860163295,21.6505135902261,1229.6393235962162,169.14463742364143,9.606557215595439,2.0589950334787765,0.10559898620827375,0.026800413492093878,0.026800413492093878
