bit_rate_kbps,rf_profile,tx_power_dbm,frames_transmitted,frames_received,frames_lost,frame_loss_percent,delivery_percent,requested_duration_s,frame_bytes,inter_frame_gap_ms,status,source_directory
0.3,,10.0,13,13,0,0.0,100.0,60.0,58,15,ok,20260720_210359_radio_ebyte_e32_868t20d_continuous_rx
4.8,,10.0,271,226,45,16.605166051660518,83.39483394833948,60.0,58,15,ok,20260720_211032_radio_ebyte_e32_868t20d_continuous_rx
19.2,,10.0,569,451,118,20.738137082601053,79.26186291739894,60.0,58,15,ok,20260720_211645_radio_ebyte_e32_868t20d_continuous_rx
0.3,,14.0,13,13,0,0.0,100.0,60.0,58,15,ok,20260720_210359_radio_ebyte_e32_868t20d_continuous_rx
4.8,,14.0,271,226,45,16.605166051660518,83.39483394833948,60.0,58,15,ok,20260720_211032_radio_ebyte_e32_868t20d_continuous_rx
19.2,,14.0,569,452,117,20.56239015817223,79.43760984182776,60.0,58,15,ok,20260720_211645_radio_ebyte_e32_868t20d_continuous_rx
0.3,,20.0,13,13,0,0.0,100.0,60.0,58,15,ok,20260720_210359_radio_ebyte_e32_868t20d_continuous_rx
4.8,,20.0,271,226,45,16.605166051660518,83.39483394833948,60.0,58,15,ok,20260720_211032_radio_ebyte_e32_868t20d_continuous_rx
19.2,,20.0,569,452,117,20.56239015817223,79.43760984182776,60.0,58,15,ok,20260720_211645_radio_ebyte_e32_868t20d_continuous_rx
