profile_id,module,measurement_direction,payload_bytes,frame_count,max_frame_payload_bytes,tx_power_dbm,bit_rate_kbps,runs,events_detected,packets_attempted,packets_received,packets_lost,packet_loss_percent,status_ok_runs,event_duration_ms_mean,event_duration_ms_stdev,tx_mean_uA_mean,tx_peak_uA_mean,rx_mean_uA_mean,rx_peak_uA_mean,event_mean_uA_mean,event_peak_uA_mean,energy_total_uJ_mean,energy_total_uJ_stdev,energy_total_mJ_mean,energy_excess_uJ_mean,energy_per_byte_uJ,energy_excess_per_byte_uJ,effective_payload_rate_kbps,energy_cv_percent,sample_loss_percent_mean,sample_loss_percent_max
RADIO_EBYTE_E32_868T30D,Ebyte E32-868T30D UART,tx,8,1,8,21,0.3,5,5,5,5,0,0.0,5,1651.6560000000002,0.2510577622779421,257473.9239091669,288841.3452770001,0.0,0.0,257473.9239091669,288841.3452770001,1403352.5932384823,843.5717585025146,1403.3525932384823,1298965.5620607112,175419.07415481028,162370.6952575889,0.038748988893571056,0.06011117680381555,0.05553218342448465,0.05553218342448465
RADIO_EBYTE_E32_868T30D,Ebyte E32-868T30D UART,tx,32,1,32,21,0.3,5,5,5,5,0,0.0,5,3126.066,0.3009651142576251,257903.8139868775,288220.3351096135,0.0,0.0,257903.8139868775,288220.3351096135,2660540.3397652945,1033.0596684965078,2660.5403397652944,2461391.1192404036,83141.88561766545,76918.47247626261,0.08189206497879443,0.03882894211585762,0.014987877452060833,0.014987877452060833
RADIO_EBYTE_E32_868T30D,Ebyte E32-868T30D UART,tx,58,1,58,21,0.3,5,5,5,5,0,0.0,5,4928.343999999999,0.2950932056149624,258418.09625318105,288065.2051200167,0.0,0.0,258418.09625318105,288065.2051200167,4202791.784918034,1611.9513183031404,4202.791784918035,3886961.351879055,72461.92732617301,67016.57503239751,0.09414927204756812,0.038354298780342216,0.012214628471717318,0.012214628471717318
RADIO_EBYTE_E32_868T30D,Ebyte E32-868T30D UART,tx,128,3,58,21,0.3,5,5,5,5,0,0.0,5,11672.116,0.1969263821839602,259581.57417640803,290704.4808239456,0.0,0.0,259581.57417640803,290704.4808239456,9998558.664046511,5908.936498543593,9998.558664046512,9247615.480705282,78113.73956286337,72246.99594301001,0.08773045093109082,0.05909788297578674,0.0,0.0
RADIO_EBYTE_E32_868T30D,Ebyte E32-868T30D UART,tx,512,9,58,21,0.3,5,5,5,5,0,0.0,5,43701.486,0.6848941524055839,259248.0919210716,290393.87069546664,0.0,0.0,259248.0919210716,290393.87069546664,37387438.434889354,44945.200155089464,37387.43843488935,34566185.14132428,73022.34069314327,67512.08035414899,0.09372678997689003,0.12021470856678784,0.0,0.0
RADIO_EBYTE_E32_868T30D,Ebyte E32-868T30D UART,tx,1024,18,58,21,0.3,5,5,5,5,0,0.0,5,87401.912,1.1783335690692869,259360.42193588373,291480.9711302144,0.0,0.0,259360.42193588373,291480.9711302144,74806369.61653498,100395.04734475091,74806.36961653498,69161174.0957085,73053.09532864744,67540.20907784034,0.09372792668425835,0.13420654933448325,0.00041246147003569204,0.00206230735017846
RADIO_EBYTE_E32_868T30D,Ebyte E32-868T30D UART,tx,8,1,8,21,4.8,5,5,5,5,0,0.0,5,69.124,0.01949358868961733,246879.35822635485,291170.3434942712,0.0,0.0,246879.35822635485,291170.3434942712,56315.440622583614,86.26331373875888,56.315440622583615,51702.66056520363,7039.430077822952,6462.832570650454,0.9258723453503849,0.15317879569988763,0.2357894736842105,0.29473684210526313
RADIO_EBYTE_E32_868T30D,Ebyte E32-868T30D UART,tx,32,1,32,21,4.8,5,5,5,5,0,0.0,5,142.05,0.0644204936336255,255122.72897347825,290860.0485001492,0.0,0.0,255122.72897347825,290860.0485001492,119592.62512957698,160.96208287479595,119.59262512957697,110133.54673116255,3737.2695352992805,3441.67333534883,1.8021823301654345,0.13459198065131167,0.29473684210526313,0.29473684210526313
RADIO_EBYTE_E32_868T30D,Ebyte E32-868T30D UART,tx,58,1,58,21,4.8,5,5,5,5,0,0.0,5,221.86599999999999,0.11545561917895657,257582.23810784123,289928.0780549981,0.0,0.0,257582.23810784123,289928.0780549981,188590.8014593795,208.40812334826865,188.5908014593795,173835.7971081892,3251.5655424030947,2997.1689156584343,2.091352437958047,0.11050810629974314,0.17684210526315786,0.29473684210526313
RADIO_EBYTE_E32_868T30D,Ebyte E32-868T30D UART,tx,128,3,58,21,4.8,5,5,5,5,0,0.0,5,524.948,0.08228000972294498,255954.05758229768,291325.7010809035,0.0,0.0,255954.05758229768,291325.7010809035,443396.51210973103,687.5244165218421,443.396512109731,408503.1118182023,3464.0352508572737,3191.4305610797055,1.9506693996357736,0.15505859828498034,0.18860448529994453,0.18860448529994453
