profile_id,module,measurement_direction,payload_bytes,frame_count,max_frame_payload_bytes,tx_power_dbm,bit_rate_kbps,rf_profile,runs,events_detected,packets_attempted,packets_received,packets_lost,packet_loss_percent,status_ok_runs,event_duration_ms_mean,event_duration_ms_stdev,tx_mean_uA_mean,tx_peak_uA_mean,rx_mean_uA_mean,rx_peak_uA_mean,event_mean_uA_mean,event_peak_uA_mean,energy_total_uJ_mean,energy_total_uJ_stdev,energy_total_mJ_mean,energy_excess_uJ_mean,energy_per_byte_uJ,energy_excess_per_byte_uJ,effective_payload_rate_kbps,energy_cv_percent,sample_loss_percent_mean,sample_loss_percent_max
RADIO_EBYTE_E79_CC1352P,Ebyte E79-400DM2005S (CC1352P AT modem),tx,128,2,64,-20,2.5,SLR2K5,5,5,5,5,0,0.0,5,492.4,0.0,5650.359922557676,13990.180097772807,0.0,0.0,5650.359922557676,13990.180097772807,9181.38284536242,14.93701216148553,9.18138284536242,2046.6138579256694,71.7295534793939,15.989170765044292,2.079610073111292,0.16268804398054612,0.10701878591303489,0.10701878591303489
RADIO_EBYTE_E79_CC1352P,Ebyte E79-400DM2005S (CC1352P AT modem),tx,512,8,64,-20,2.5,SLR2K5,5,5,5,5,0,0.0,5,1969.6,0.0,5603.599693467018,13847.922424098288,0.0,0.0,5603.599693467018,13847.922424098288,36421.604855633705,35.32606399295581,36.4216048556337,7936.233430573882,71.13594698365958,15.500455919089614,2.079610073111292,0.09699205768932931,0.0,0.0
RADIO_EBYTE_E79_CC1352P,Ebyte E79-400DM2005S (CC1352P AT modem),tx,1024,16,64,-20,2.5,SLR2K5,5,5,5,5,0,0.0,5,3939.2,0.0,5519.721461247855,13842.973987955385,0.0,0.0,5519.721461247855,13842.973987955385,71752.84637448691,96.25426462556732,71.75284637448691,16581.477711200638,70.07113903758487,16.192849327344373,2.079610073111292,0.13414696348518984,0.006816725517730303,0.006816725517730303
RADIO_EBYTE_E79_CC1352P,Ebyte E79-400DM2005S (CC1352P AT modem),tx,128,2,64,-20,4.8,GFSK4K8,5,5,5,5,0,0.0,5,259.33,0.0,5914.080859082161,13372.089867675584,0.0,0.0,5914.080859082161,13372.089867675584,5061.205344313063,14.064402494318488,5.061205344313063,942.891096789768,39.5406667524458,7.366336693670062,3.9486368719392284,0.27788642304588007,0.2357894736842105,0.29473684210526313
RADIO_EBYTE_E79_CC1352P,Ebyte E79-400DM2005S (CC1352P AT modem),tx,512,8,64,-20,4.8,GFSK4K8,5,5,5,5,0,0.0,5,1037.3300000000002,0.0,5856.021248742428,13919.8866104747,0.0,0.0,5856.021248742428,13919.8866104747,20046.26752246134,28.905732083984063,20.046267522461342,3588.888305438075,39.15286625480731,7.00954747155874,3.948598806551434,0.14419508295794173,0.0,0.0
RADIO_EBYTE_E79_CC1352P,Ebyte E79-400DM2005S (CC1352P AT modem),tx,1024,16,64,-20,4.8,GFSK4K8,5,5,5,5,0,0.0,5,2074.6600000000003,0.0,5827.764810850448,13957.123547483163,0.0,0.0,5827.764810850448,13957.123547483163,39899.08079018067,71.38402600290576,39.89908079018067,7006.790451980417,38.96394608416081,6.842568800762126,3.948598806551434,0.17891145507410702,0.05538975766981019,0.06923719708726274
RADIO_EBYTE_E79_CC1352P,Ebyte E79-400DM2005S (CC1352P AT modem),tx,128,2,64,-20,4.8,OOK4K8,5,5,5,5,0,0.0,5,259.33,0.0,5443.385029802268,13340.078569731302,0.0,0.0,5443.385029802268,13340.078569731302,4658.389031269454,11.625937119508093,4.658389031269454,928.5326545004675,36.39366430679261,7.2541613632849025,3.9486368719392284,0.24956990585090566,0.2357894736842105,0.29473684210526313
RADIO_EBYTE_E79_CC1352P,Ebyte E79-400DM2005S (CC1352P AT modem),tx,512,8,64,-20,4.8,OOK4K8,5,5,5,5,0,0.0,5,1037.3300000000002,0.0,5405.588817164197,13774.110215059403,0.0,0.0,5405.588817164197,13774.110215059403,18504.35217743949,18.318921011649746,18.50435217743949,3573.493157445594,36.141312846561505,6.979478823135926,3.948598806551434,0.09899790511977055,0.0,0.0
RADIO_EBYTE_E79_CC1352P,Ebyte E79-400DM2005S (CC1352P AT modem),tx,1024,16,64,-20,4.8,OOK4K8,5,5,5,5,0,0.0,5,2074.6600000000003,0.0,5291.671524971845,13837.161555575716,0.0,0.0,5291.671524971845,13837.161555575716,36228.783511793685,39.488626669918546,36.22878351179369,7178.018567577662,35.37967139823602,7.0097837574000605,3.948598806551434,0.10899793711556358,0.05538975766981019,0.06923719708726274
RADIO_EBYTE_E79_CC1352P,Ebyte E79-400DM2005S (CC1352P AT modem),tx,128,2,64,-20,5.0,SLR5,5,5,5,5,0,0.0,5,249.2,0.0,5635.9781321016735,13472.686448340732,0.0,0.0,5635.9781321016735,13472.686448340732,4634.802976715133,14.058786590839238,4.634802976715133,1027.2572415044344,36.209398255586976,8.025447199253394,4.109149277688604,0.303330835452325,0.2357894736842105,0.29473684210526313
