profile_id,measurement_direction,payload_bytes,frame_count,max_frame_payload_bytes,parameters_json,voltage_mv,ppk_mode,runs,events_detected,packets_attempted,packets_received,packets_lost,packet_loss_percent,baseline_median_uA_mean,baseline_median_uA_stdev,event_duration_ms_mean,event_duration_ms_stdev,tx_mean_uA_mean,tx_mean_uA_stdev,tx_peak_uA_mean,tx_peak_uA_stdev,rx_mean_uA_mean,rx_mean_uA_stdev,rx_peak_uA_mean,rx_peak_uA_stdev,event_mean_uA_mean,event_mean_uA_stdev,event_peak_uA_mean,event_peak_uA_stdev,charge_total_uC_mean,charge_total_uC_stdev,charge_excess_uC_mean,charge_excess_uC_stdev,energy_total_uJ_mean,energy_total_uJ_stdev,energy_excess_uJ_mean,energy_excess_uJ_stdev
RADIO_HC12,tx,8,1,8,"{""bit_rate_kbps"": 0.5, ""tx_power_dbm"": 8}",3300,ampere,5,5,5,5,0,0.0,14770.126110829675,70.88110086969684,351.626,14.465776163068458,32075.116591521033,586.1250068550723,40436.949675301556,314.6573492010947,,,,,32075.116591521033,586.1250068550723,40436.949675301556,314.6573492010947,11271.674172626395,269.9109159071329,6078.116859023128,34.960311705758116,37196.52476966711,890.7060224935378,20057.785634776323,115.36902862900185
