run_id,timestamp_utc,profile_id,module,firmware_selection,measurement_direction,measured_port,peer_port,transmitter_port,repetition,payload_bytes,frame_count,max_frame_payload_bytes,serial_content_bytes,parameters_json,ppk_mode,voltage_mv,estimated_airtime_ms,estimated_event_ms,captured_samples,sample_loss_percent,event_detected,baseline_median_uA,threshold_uA,event_start_ms,event_duration_ms,tx_mean_uA,tx_peak_uA,rx_mean_uA,rx_peak_uA,event_mean_uA,event_peak_uA,charge_total_uC,charge_excess_uC,energy_total_uJ,energy_excess_uJ,radio_response,transmitter_response,receiver_port,receiver_response,packet_received,packet_lost,status
run_00011,2026-07-19T09:55:16+00:00,RADIO_SX1278_PCB_2CAP,SX1278-PCB-2Cap,RADIO_RA01_SX1278 + AT_COMMANDS,tx,COM25,COM26,COM25,11,64,1,64,64,"{""bandwidth_khz"": 125, ""spreading_factor"": 7, ""tx_power_dbm"": -4}",ampere,3300,118.01599999999999,118.01599999999999,70656,0.38910505836575876,True,2036.303387085157,2536.303387085157,7.72,125.73,11911.622974900203,13669.779227916164,,,11911.622974900203,13669.779227916164,1497.6483566342026,1241.7444815108583,4942.239576892868,4097.756788985832,,,COM26,,False,True,rx_missing
run_00012,2026-07-19T09:55:17+00:00,RADIO_SX1278_PCB_2CAP,SX1278-PCB-2Cap,RADIO_RA01_SX1278 + AT_COMMANDS,tx,COM25,COM26,COM25,12,64,1,64,64,"{""bandwidth_khz"": 125, ""spreading_factor"": 7, ""tx_power_dbm"": -4}",ampere,3300,118.01599999999999,118.01599999999999,70656,0.38910505836575876,True,2036.303387085157,2536.303387085157,6.9,125.73,11914.51800666763,13669.779227916164,,,11914.51800666763,13669.779227916164,1498.012348978321,1242.1242187269802,4943.440751628459,4099.009921799035,,,COM26,,False,True,rx_missing
run_00013,2026-07-19T09:55:19+00:00,RADIO_SX1278_PCB_2CAP,SX1278-PCB-2Cap,RADIO_RA01_SX1278 + AT_COMMANDS,tx,COM25,COM26,COM25,13,64,1,64,64,"{""bandwidth_khz"": 125, ""spreading_factor"": 7, ""tx_power_dbm"": -4}",ampere,3300,118.01599999999999,118.01599999999999,70656,0.38910505836575876,True,2036.303387085157,2536.303387085157,6.94,125.73,11886.816750506872,13623.281229146349,,,11886.816750506872,13623.281229146349,1494.5294700412292,1238.6255322696832,4931.947251136056,4087.464256489954,,,COM26,,False,True,rx_missing
run_00014,2026-07-19T09:55:21+00:00,RADIO_SX1278_PCB_2CAP,SX1278-PCB-2Cap,RADIO_RA01_SX1278 + AT_COMMANDS,tx,COM25,COM26,COM25,14,64,1,64,64,"{""bandwidth_khz"": 125, ""spreading_factor"": 7, ""tx_power_dbm"": -4}",ampere,3300,118.01599999999999,118.01599999999999,70656,0.38910505836575876,True,2036.303387085157,2536.303387085157,7.32,125.72,11921.774321563877,13716.287508663812,,,11921.774321563877,13716.287508663812,1498.8054677070106,1242.9235942931566,4946.058043433135,4101.6478611674165,,,COM26,,False,True,rx_missing
run_00015,2026-07-19T09:55:22+00:00,RADIO_SX1278_PCB_2CAP,SX1278-PCB-2Cap,RADIO_RA01_SX1278 + AT_COMMANDS,tx,COM25,COM26,COM25,15,64,1,64,64,"{""bandwidth_khz"": 125, ""spreading_factor"": 7, ""tx_power_dbm"": -4}",ampere,3300,118.01599999999999,118.01599999999999,70656,0.38910505836575876,True,2036.303387085157,2536.303387085157,7.21,125.73,11878.782958451551,13716.287508663812,,,11878.782958451551,13716.287508663812,1493.5193813661135,1237.6349221687203,4928.613958508175,4084.195243156777,,,COM26,,False,True,rx_missing
run_00016,2026-07-19T09:55:24+00:00,RADIO_SX1278_PCB_2CAP,SX1278-PCB-2Cap,RADIO_RA01_SX1278 + AT_COMMANDS,tx,COM25,COM26,COM25,16,64,1,64,64,"{""bandwidth_khz"": 125, ""spreading_factor"": 7, ""tx_power_dbm"": -4}",ampere,3300,118.01599999999999,118.01599999999999,70656,0.38910505836575876,True,2036.303387085157,2536.303387085157,7.25,125.74,11895.400330020639,13762.806071389297,,,11895.400330020639,13762.806071389297,1495.727637496795,1239.8196395923637,4935.901203739423,4091.4048106548003,,,COM26,,False,True,rx_missing
run_00017,2026-07-19T09:55:26+00:00,RADIO_SX1278_PCB_2CAP,SX1278-PCB-2Cap,RADIO_RA01_SX1278 + AT_COMMANDS,tx,COM25,COM26,COM25,17,64,1,64,64,"{""bandwidth_khz"": 125, ""spreading_factor"": 7, ""tx_power_dbm"": -4}",ampere,3300,118.01599999999999,118.01599999999999,70656,0.38910505836575876,True,2036.303387085157,2536.303387085157,7.25,125.73,11893.523056857819,13716.287508663812,,,11893.523056857819,13716.287508663812,1495.3726539387337,1239.4887526066987,4934.729757997821,4090.3128836021056,,,COM26,,False,True,rx_missing
run_00018,2026-07-19T09:55:27+00:00,RADIO_SX1278_PCB_2CAP,SX1278-PCB-2Cap,RADIO_RA01_SX1278 + AT_COMMANDS,tx,COM25,COM26,COM25,18,64,1,64,64,"{""bandwidth_khz"": 125, ""spreading_factor"": 7, ""tx_power_dbm"": -4}",ampere,3300,118.01599999999999,118.01599999999999,70656,0.38910505836575876,True,2036.303387085157,2536.303387085157,7.35,125.57,11924.024708046009,13716.287508663812,,,11924.024708046009,13716.287508663812,1497.2997825893372,1241.6332738729348,4941.089282544813,4097.389803780685,,,COM26,,False,True,rx_missing
run_00019,2026-07-19T09:55:29+00:00,RADIO_SX1278_PCB_2CAP,SX1278-PCB-2Cap,RADIO_RA01_SX1278 + AT_COMMANDS,tx,COM25,COM26,COM25,19,64,1,64,64,"{""bandwidth_khz"": 125, ""spreading_factor"": 7, ""tx_power_dbm"": -4}",ampere,3300,118.01599999999999,118.01599999999999,70656,0.38910505836575876,True,2036.303387085157,2536.303387085157,7.65,125.57,11926.519179098494,13716.287508663812,,,11926.519179098494,13716.287508663812,1497.6130133193979,1241.946015743545,4942.122943954013,4098.421851953699,,,COM26,,False,True,rx_missing
run_00020,2026-07-19T09:55:31+00:00,RADIO_SX1278_PCB_2CAP,SX1278-PCB-2Cap,RADIO_RA01_SX1278 + AT_COMMANDS,tx,COM25,COM26,COM25,20,64,1,64,64,"{""bandwidth_khz"": 125, ""spreading_factor"": 7, ""tx_power_dbm"": -4}",ampere,3300,118.01599999999999,118.01599999999999,70656,0.38910505836575876,True,2036.303387085157,2536.303387085157,7.37,125.57,11928.45293842812,13873.147506458137,,,11928.45293842812,13873.147506458137,1497.855835478419,1242.1913163207169,4942.924257078783,4099.231343858365,,,COM26,,False,True,rx_missing
