profile_id,module,measurement_direction,payload_bytes,tx_power_dbm,spreading_factor,bandwidth_khz,runs,events_detected,packets_attempted,packets_received,packets_lost,packet_loss_percent,event_duration_ms_mean,event_duration_ms_stdev,event_mean_uA_mean,event_peak_uA_mean,energy_total_uJ_mean,energy_total_uJ_stdev,energy_total_mJ_mean,energy_cv_percent,sample_loss_percent_mean,sample_loss_percent_max,source_directory
RA08_ASR6601,RA-08 (ASR6601),tx,8,2.0,7,125.0,5,5,5,5,0,0.0,36.42,0.0,56056.014311450126,58096.3932745153,6737.148136035945,2.0909222987223237,6.737148136035945,0.03103571802938857,0.21028571428571427,0.5257142857142857,20260721_201430_ra08_asr6601
RA08_ASR6601,RA-08 (ASR6601),tx,32,2.0,7,125.0,5,5,5,5,0,0.0,72.256,0.005477225575054463,56190.17715130329,57974.380956522946,13398.25539497661,3.0491215691940816,13.39825539497661,0.022757601488454123,0.3154285714285714,0.5257142857142857,20260721_201455_ra08_asr6601
RA08_ASR6601,RA-08 (ASR6601),tx,128,2.0,7,125.0,5,5,5,5,0,0.0,215.61599999999999,0.005477225575062247,56252.35046808041,57885.690152903306,40025.39233815994,12.407930006837011,40.02539233815994,0.03100014586242388,0.11419870574800153,0.11419870574800152,20260721_201521_ra08_asr6601
RA08_ASR6601,RA-08 (ASR6601),tx,8,2.0,9,125.0,5,5,5,5,0,0.0,124.224,0.00547722557504668,56263.89970369276,57863.53133266848,23064.777987430156,13.2317097163621,23.064777987430155,0.05736760060544748,0.06552623140518912,0.06552623140518912,20260721_201548_ra08_asr6601
RA08_ASR6601,RA-08 (ASR6601),tx,32,2.0,9,125.0,5,5,5,5,0,0.0,247.102,0.004472135954995512,56300.75076859277,57996.57679187799,45909.692752997114,23.83172184641449,45.90969275299712,0.05191000073695481,0.2842099303629055,0.2842099303629055,20260721_201614_ra08_asr6601
RA08_ASR6601,RA-08 (ASR6601),tx,128,2.0,9,125.0,5,5,5,5,0,0.0,677.194,0.005477225575108949,56260.32948592986,58041.001364917145,125727.21992491889,51.67390418502725,125.72721992491888,0.041100013358989086,0.0,0.0,20260721_201641_ra08_asr6601
RA08_ASR6601,RA-08 (ASR6601),tx,8,2.0,12,125.0,5,5,5,5,0,0.0,991.5619999999999,0.004472135954995512,56279.11191466008,57941.112908434974,184153.955074898,61.40469430569394,184.153955074898,0.03334421695190841,0.042369290738073044,0.21184645369036523,20260721_201713_ra08_asr6601
RA08_ASR6601,RA-08 (ASR6601),tx,32,2.0,12,125.0,5,5,5,5,0,0.0,1810.764,0.00547722557504668,56242.71745861783,57985.543650660824,336079.5504510129,90.11673795820775,336.0795504510129,0.026814109289682354,0.026719392935392505,0.13359696467696253,20260721_201749_ra08_asr6601
RA08_ASR6601,RA-08 (ASR6601),tx,128,2.0,12,125.0,5,5,5,5,0,0.0,4923.748,0.004472135955097197,56242.29378525176,57852.43649958431,913845.5090649405,262.87834805432266,913.8455090649405,0.02876616949437148,0.03301572832613314,0.04126966040766643,20260721_201836_ra08_asr6601
RA08_ASR6601,RA-08 (ASR6601),tx,8,12.0,7,125.0,5,5,5,5,0,0.0,36.418,0.004472135955001867,100270.0339355435,106882.57093788427,12050.39171035206,24.769566184983617,12.05039171035206,0.2055498840233133,0.21028571428571427,0.5257142857142857,20260721_201959_ra08_asr6601
RA08_ASR6601,RA-08 (ASR6601),tx,32,12.0,7,125.0,5,5,5,5,0,0.0,72.25800000000001,0.004472135955001867,100688.25023912165,107184.75997604584,24009.25576582125,72.98502368299849,24.00925576582125,0.30398703064714505,0.10514285714285714,0.5257142857142857,20260721_202024_ra08_asr6601
RA08_ASR6601,RA-08 (ASR6601),tx,128,12.0,7,125.0,5,5,5,5,0,0.0,215.622,0.004472135954995512,100653.85425445622,107486.94901420739,71620.51101482625,195.9965173333224,71.62051101482625,0.27365975829570516,0.11419870574800153,0.11419870574800152,20260721_202050_ra08_asr6601
RA08_ASR6601,RA-08 (ASR6601),tx,8,12.0,9,125.0,5,5,5,5,0,0.0,124.22200000000001,0.004472135954995512,100734.36791908994,107486.94901420739,41294.30008589644,120.0291427767847,41.29430008589644,0.2906675800948596,0.06552623140518912,0.06552623140518912,20260721_202116_ra08_asr6601
RA08_ASR6601,RA-08 (ASR6601),tx,32,12.0,9,125.0,5,5,5,5,0,0.0,247.102,0.004472135954995512,100641.73934251355,107184.75997604584,82066.96119810831,247.55493052418603,82.06696119810832,0.3016499294114137,0.2273679442903244,0.2842099303629055,20260721_202142_ra08_asr6601
RA08_ASR6601,RA-08 (ASR6601),tx,128,12.0,9,125.0,5,5,5,5,0,0.0,677.192,0.004472135955046354,100260.02884008092,107940.2238177176,224054.4541237674,394.30419802755324,224.0544541237674,0.17598587788383802,0.0,0.0,20260721_202209_ra08_asr6601
RA08_ASR6601,RA-08 (ASR6601),tx,8,12.0,12,125.0,5,5,5,5,0,0.0,991.5619999999999,0.004472135954995512,100036.67314098317,108091.32709053051,327335.45975521934,434.63992340278844,327.33545975521935,0.13278119141990027,0.042369290738073044,0.21184645369036523,20260721_202241_ra08_asr6601
RA08_ASR6601,RA-08 (ASR6601),tx,32,12.0,12,125.0,5,5,5,5,0,0.0,1810.768,0.004472135954995512,99893.78493870501,107789.13805236896,596918.7488783252,913.9439092635657,596.9187488783252,0.15311027019690118,0.026719392935392505,0.13359696467696253,20260721_202317_ra08_asr6601
RA08_ASR6601,RA-08 (ASR6601),tx,128,12.0,12,125.0,5,5,5,5,0,0.0,4923.746,0.005477225575171218,99611.64708673589,107789.13805236896,1618526.0812992814,2254.9844892696265,1618.5260812992815,0.13932333345283038,0.03301572832613314,0.04126966040766643,20260721_202402_ra08_asr6601
RA08_ASR6601,RA-08 (ASR6601),tx,8,22.0,7,125.0,5,5,5,5,0,0.0,36.426,0.005477225575050571,137389.08501955163,144307.11282448386,16514.966129009877,21.58760653870564,16.514966129009878,0.130715415157802,0.21028571428571427,0.5257142857142857,20260721_202523_ra08_asr6601
RA08_ASR6601,RA-08 (ASR6601),tx,32,22.0,7,125.0,5,5,5,5,0,0.0,72.264,0.00547722557504668,137693.31918787354,144459.0564555821,32835.89553414428,94.62270378498332,32.83589553414428,0.2881684883136209,0.21028571428571427,0.5257142857142857,20260721_202549_ra08_asr6601
RA08_ASR6601,RA-08 (ASR6601),tx,128,22.0,7,125.0,5,5,5,5,0,0.0,215.64000000000001,0.044721359549993255,137786.3867698181,144611.01759414462,98050.42530390399,257.58640927225775,98.05042530390399,0.2627080999127514,0.11419870574800153,0.11419870574800152,20260721_202614_ra08_asr6601
RA08_ASR6601,RA-08 (ASR6601),tx,8,22.0,9,125.0,5,5,5,5,0,0.0,124.248,0.0349284983931504,137650.0968205472,144762.9962401714,56439.059605148235,124.8939743218035,56.43905960514824,0.2212899633614926,0.06552623140518912,0.06552623140518912,20260721_202641_ra08_asr6601
RA08_ASR6601,RA-08 (ASR6601),tx,32,22.0,9,125.0,5,5,5,5,0,0.0,247.142,0.04868264577856294,137786.6146913698,144459.0564555821,112374.42527780987,230.1827795445193,112.37442527780988,0.20483555664508707,0.2842099303629055,0.2842099303629055,20260721_202707_ra08_asr6601
RA08_ASR6601,RA-08 (ASR6601),tx,128,22.0,9,125.0,5,5,5,5,0,0.0,677.212,0.038340579025359374,137310.84026565906,144611.01759414462,306862.20058467827,400.94356778078634,306.86220058467825,0.1306591580901299,0.0,0.0,20260721_202734_ra08_asr6601
RA08_ASR6601,RA-08 (ASR6601),tx,8,22.0,12,125.0,5,5,5,5,0,0.0,991.6,0.041231056256201146,137095.48059325106,144459.0564555821,448614.79370688024,656.2566259860637,448.6147937068802,0.14628510588414842,0.12710787221421913,0.21184645369036523,20260721_202806_ra08_asr6601
RA08_ASR6601,RA-08 (ASR6601),tx,32,22.0,12,125.0,5,5,5,5,0,0.0,1810.7720000000002,0.004472135954995512,136880.06028663018,144459.0564555821,817933.3167041473,808.675368458127,817.9333167041473,0.09886812921579902,0.05343878587078501,0.13359696467696253,20260721_202842_ra08_asr6601
RA08_ASR6601,RA-08 (ASR6601),tx,128,22.0,12,125.0,5,5,5,5,0,0.0,4923.773999999999,0.03714835124227343,136816.27863872028,144611.01759414462,2223053.0369182155,965.3743334967751,2223.0530369182156,0.04342560962175958,0.04126966040766643,0.04126966040766643,20260721_202929_ra08_asr6601
