spreading_factor,bandwidth_khz,effective_payload_rate_kbps,tx_power_dbm,frames_transmitted,frames_received,frames_lost,frame_loss_percent,delivery_percent,requested_duration_s,frame_bytes,inter_frame_gap_ms,status,source_directory
7,125.0,3.3621333333333334,2.0,394,394,0,0.0,100.0,60.0,64,15,ok,sf7
9,125.0,1.2117333333333333,2.0,142,142,0,0.0,100.0,60.0,64,15,ok,sf9
12,125.0,0.1877333333333333,2.0,22,22,0,0.0,100.0,60.0,64,15,ok,sf12
7,125.0,3.3621333333333334,12.0,394,394,0,0.0,100.0,60.0,64,15,ok,sf7
9,125.0,1.2117333333333333,12.0,142,142,0,0.0,100.0,60.0,64,15,ok,sf9
12,125.0,0.1877333333333333,12.0,22,22,0,0.0,100.0,60.0,64,15,ok,sf12
7,125.0,3.3621333333333334,22.0,394,394,0,0.0,100.0,60.0,64,15,ok,sf7
9,125.0,1.2117333333333333,22.0,142,142,0,0.0,100.0,60.0,64,15,ok,sf9
12,125.0,0.1877333333333333,22.0,22,22,0,0.0,100.0,60.0,64,15,ok,sf12
