run_id,timestamp_utc,profile_id,module,measurement_direction,measured_port,peer_port,ppk_port,voltage_mv,tx_power_dbm,bit_rate_kbps,frame_bytes,content_bytes_per_frame,inter_frame_gap_ms,requested_duration_s,actual_tx_duration_ms,frames_transmitted,bytes_transmitted,frames_received,frame_loss_percent,captured_samples,active_samples,active_window_s,sample_loss_percent,baseline_mean_uA,baseline_median_uA,mean_current_uA,stdev_current_uA,peak_current_uA,mean_excess_current_uA,mean_power_mW,stdev_power_mW,peak_power_mW,mean_excess_power_mW,energy_60s_mJ,transmitter_response,status
continuous_001,2026-07-17T13:24:12+00:00,RADIO_CC1101_V1_433,CC1101 V1 433 MHz,rx,COM15,COM14,COM11,3300,-30.0,250.0,32,30,15,60.0,60012,3334,106688,28,99.16016796640672,6095360,6000000,60.0,0.0,1778.4624465468373,1787.1016207211305,15619.32698565631,4593.237732321977,21965.27147131152,13840.864539109472,51.54377905266582,15.157684516662524,72.48539585532802,45.67485297906126,3092.626743159949,"TXCONT=60000,ELAPSED_MS=60012,FRAMES=3334,BYTES=106688,FRAME=32,GAP_MS=15 | OK",ok
continuous_002,2026-07-17T13:25:28+00:00,RADIO_CC1101_V1_433,CC1101 V1 433 MHz,rx,COM15,COM14,COM11,3300,0.0,250.0,32,30,15,60.0,60012,3334,106688,3334,0.0,6094848,6000000,60.0,0.002493847415914684,1781.8803989156925,1791.4555859596803,14128.777674839743,6001.395764810493,21916.974126420362,12346.89727592405,46.62496632697115,19.804606023874626,72.3260146171872,40.74476101054936,2797.497979618269,"TXCONT=60000,ELAPSED_MS=60012,FRAMES=3334,BYTES=106688,FRAME=32,GAP_MS=15 | OK",ok
continuous_003,2026-07-17T13:26:45+00:00,RADIO_CC1101_V1_433,CC1101 V1 433 MHz,rx,COM15,COM14,COM11,3300,10.0,250.0,32,30,15,60.0,60012,3334,106688,3334,0.0,6094848,6000000,60.0,0.002493847415914684,1782.424866880096,1791.4555859596803,14204.624670100035,5932.522195541969,21675.641631632134,12422.199803219939,46.875261411330115,19.577323245288497,71.52961738438604,40.9932593506258,2812.515684679807,"TXCONT=60000,ELAPSED_MS=60012,FRAMES=3334,BYTES=106688,FRAME=32,GAP_MS=15 | OK",ok
