run_id,timestamp_utc,profile_id,module,firmware_selection,measurement_direction,measured_port,peer_port,transmitter_port,repetition,payload_bytes,frame_count,max_frame_payload_bytes,serial_content_bytes,parameters_json,ppk_mode,voltage_mv,estimated_airtime_ms,estimated_event_ms,captured_samples,sample_loss_percent,event_detected,baseline_median_uA,threshold_uA,event_start_ms,event_duration_ms,tx_mean_uA,tx_peak_uA,rx_mean_uA,rx_peak_uA,event_mean_uA,event_peak_uA,charge_total_uC,charge_excess_uC,energy_total_uJ,energy_excess_uJ,radio_response,transmitter_response,receiver_port,receiver_response,packet_received,packet_lost,status
run_00011,2026-07-19T05:31:51+00:00,RADIO_SX1278_SHIELDED,SX1278-Shielded,RADIO_RA01_SX1278 + AT_COMMANDS,rx,COM22,COM21,COM21,11,128,1,128,128,"{""bandwidth_khz"": 125, ""spreading_factor"": 9, ""tx_power_dbm"": 20}",ampere,3300,676.864,726.864,153088,0.024816164465864713,True,11725.71606250099,13365.59215600165,0.0,676.86,12578.827259452433,13298.08313313707,12578.827259452433,13298.08313313707,12578.827259452433,13298.08313313707,8514.105018832974,578.0703637358135,28096.54656214881,1907.6322003281846,0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_,,COM22,0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_,True,False,ok
run_00012,2026-07-19T05:31:56+00:00,RADIO_SX1278_SHIELDED,SX1278-Shielded,RADIO_RA01_SX1278 + AT_COMMANDS,rx,COM22,COM21,COM21,12,128,1,128,128,"{""bandwidth_khz"": 125, ""spreading_factor"": 9, ""tx_power_dbm"": 20}",ampere,3300,676.864,726.864,153088,0.024816164465864713,True,11725.71606250099,13365.59215600165,0.0,676.86,12565.857420349083,13344.50915806203,12565.857420349083,13344.50915806203,12565.857420349083,13344.50915806203,8505.32625353748,569.3864671653623,28067.576636673683,1878.9753416456956,0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_,,COM22,0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_,True,False,ok
run_00013,2026-07-19T05:32:01+00:00,RADIO_SX1278_SHIELDED,SX1278-Shielded,RADIO_RA01_SX1278 + AT_COMMANDS,rx,COM22,COM21,COM21,13,128,1,128,128,"{""bandwidth_khz"": 125, ""spreading_factor"": 9, ""tx_power_dbm"": 20}",ampere,3300,676.864,726.864,153088,0.024816164465864713,True,11725.71606250099,13365.59215600165,0.0,676.86,12582.889051700711,13390.945464964825,12582.889051700711,13390.945464964825,12582.889051700711,13390.945464964825,8516.854283534143,580.9011475391109,28105.61913566267,1916.9737868790658,0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_,,COM22,0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_,True,False,ok
run_00014,2026-07-19T05:32:06+00:00,RADIO_SX1278_SHIELDED,SX1278-Shielded,RADIO_RA01_SX1278 + AT_COMMANDS,rx,COM22,COM21,COM21,14,128,1,128,128,"{""bandwidth_khz"": 125, ""spreading_factor"": 9, ""tx_power_dbm"": 20}",ampere,3300,676.864,726.864,153088,0.024816164465864713,True,11771.79250017952,13410.936878783805,0.0,676.86,12592.682366848298,13344.50915806203,12592.682366848298,13344.50915806203,12592.682366848298,13344.50915806203,8523.482986824938,556.3864376037106,28127.493856522295,1836.075244092245,0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_,,COM22,0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_,True,False,ok
run_00015,2026-07-19T05:32:12+00:00,RADIO_SX1278_SHIELDED,SX1278-Shielded,RADIO_RA01_SX1278 + AT_COMMANDS,rx,COM22,COM21,COM21,15,128,1,128,128,"{""bandwidth_khz"": 125, ""spreading_factor"": 9, ""tx_power_dbm"": 20}",ampere,3300,676.864,726.864,153088,0.024816164465864713,True,11725.71606250099,13365.59215600165,0.0,676.86,12580.986403621748,13344.50915806203,12580.986403621748,13344.50915806203,12580.986403621748,13344.50915806203,8515.566457155415,579.5695857653495,28101.36930861287,1912.5796330256533,0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_,,COM22,0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_,True,False,ok
run_00016,2026-07-19T05:32:17+00:00,RADIO_SX1278_SHIELDED,SX1278-Shielded,RADIO_RA01_SX1278 + AT_COMMANDS,rx,COM22,COM21,COM21,16,128,1,128,128,"{""bandwidth_khz"": 125, ""spreading_factor"": 9, ""tx_power_dbm"": 20}",ampere,3300,676.864,726.864,153088,0.024816164465864713,True,11725.71606250099,13365.59215600165,0.0,676.86,12590.577556815046,13344.50915806203,12590.577556815046,13344.50915806203,12590.577556815046,13344.50915806203,8522.058325105832,586.0264346977514,28122.792472849247,1933.8872345025793,0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_,,COM22,0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_,True,False,ok
run_00017,2026-07-19T05:32:22+00:00,RADIO_SX1278_SHIELDED,SX1278-Shielded,RADIO_RA01_SX1278 + AT_COMMANDS,rx,COM22,COM21,COM21,17,128,1,128,128,"{""bandwidth_khz"": 125, ""spreading_factor"": 9, ""tx_power_dbm"": 20}",ampere,3300,676.864,726.864,153088,0.024816164465864713,True,11725.71606250099,13365.59215600165,0.0,676.86,12578.44966747722,13344.50915806203,12578.44966747722,13344.50915806203,12578.44966747722,13344.50915806203,8513.84944192863,577.8272437151683,28095.70315836448,1906.8299042600552,0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_,,COM22,0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_,True,False,ok
run_00018,2026-07-19T05:32:27+00:00,RADIO_SX1278_SHIELDED,SX1278-Shielded,RADIO_RA01_SX1278 + AT_COMMANDS,rx,COM22,COM21,COM21,18,128,1,128,128,"{""bandwidth_khz"": 125, ""spreading_factor"": 9, ""tx_power_dbm"": 20}",ampere,3300,676.864,726.864,153088,0.024816164465864713,True,11725.71606250099,13365.59215600165,0.0,676.86,12574.707919830731,13298.08313313707,12574.707919830731,13298.08313313707,12574.707919830731,13298.08313313707,8511.316802616628,575.3535286742904,28087.34544863487,1898.6666446251581,0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_,,COM22,0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_,True,False,ok
run_00019,2026-07-19T05:32:32+00:00,RADIO_SX1278_SHIELDED,SX1278-Shielded,RADIO_RA01_SX1278 + AT_COMMANDS,rx,COM22,COM21,COM21,19,128,1,128,128,"{""bandwidth_khz"": 125, ""spreading_factor"": 9, ""tx_power_dbm"": 20}",ampere,3300,676.864,726.864,153088,0.024816164465864713,True,11725.71606250099,13365.59215600165,0.0,676.86,12574.21686505601,13298.08313313707,12574.21686505601,13298.08313313707,12574.21686505601,13298.08313313707,8510.984427281812,575.0745119370534,28086.248610029976,1897.7458893922762,0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_,,COM22,0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_,True,False,ok
run_00020,2026-07-19T05:32:37+00:00,RADIO_SX1278_SHIELDED,SX1278-Shielded,RADIO_RA01_SX1278 + AT_COMMANDS,rx,COM22,COM21,COM21,20,128,1,128,128,"{""bandwidth_khz"": 125, ""spreading_factor"": 9, ""tx_power_dbm"": 20}",ampere,3300,676.864,726.864,153088,0.024816164465864713,True,11725.71606250099,13365.59215600165,0.0,676.86,12574.555996252946,13344.50915806203,12574.555996252946,13344.50915806203,12574.555996252946,13344.50915806203,8511.213971623769,575.2691287706011,28087.006106358436,1898.3881249429837,0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_,,COM22,0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ-_,True,False,ok
