run_id,timestamp_utc,profile_id,module,firmware_selection,measurement_direction,measured_port,peer_port,transmitter_port,repetition,payload_bytes,frame_count,max_frame_payload_bytes,serial_content_bytes,parameters_json,ppk_mode,voltage_mv,estimated_airtime_ms,estimated_event_ms,captured_samples,sample_loss_percent,event_detected,baseline_median_uA,threshold_uA,event_start_ms,event_duration_ms,tx_mean_uA,tx_peak_uA,rx_mean_uA,rx_peak_uA,event_mean_uA,event_peak_uA,charge_total_uC,charge_excess_uC,energy_total_uJ,energy_excess_uJ,radio_response,transmitter_response,receiver_port,receiver_response,packet_received,packet_lost,status
run_00011,2026-07-19T05:29:21+00:00,RADIO_SX1278_SHIELDED,SX1278-Shielded,RADIO_RA01_SX1278 + AT_COMMANDS,tx,COM22,COM21,COM22,11,32,1,32,32,"{""bandwidth_khz"": 125, ""spreading_factor"": 12, ""tx_power_dbm"": 20}",ampere,3300,1810.4319999999998,1810.4319999999998,299520,0.0,True,2005.58718904849,2505.58718904849,6.97,2269.66,74604.23061454397,82452.8791496322,,,74604.23061454397,82452.8791496322,169326.23805660586,164774.27016016905,558776.5855867993,543755.0915285578,,,COM21,0123456789abcdefghijklmnopqrstuv,True,False,ok
run_00012,2026-07-19T05:29:28+00:00,RADIO_SX1278_SHIELDED,SX1278-Shielded,RADIO_RA01_SX1278 + AT_COMMANDS,tx,COM22,COM21,COM22,12,32,1,32,32,"{""bandwidth_khz"": 125, ""spreading_factor"": 12, ""tx_power_dbm"": 20}",ampere,3300,1810.4319999999998,1810.4319999999998,299520,0.0,True,2005.58718904849,2505.58718904849,7.26,2269.66,74397.19994442043,80947.88649667868,,,74397.19994442043,80947.88649667868,168856.34882585326,164304.38129530702,557225.9511253157,542204.4582745131,,,COM21,0123456789abcdefghijklmnopqrstuv,True,False,ok
run_00013,2026-07-19T05:29:36+00:00,RADIO_SX1278_SHIELDED,SX1278-Shielded,RADIO_RA01_SX1278 + AT_COMMANDS,tx,COM22,COM21,COM22,13,32,1,32,32,"{""bandwidth_khz"": 125, ""spreading_factor"": 12, ""tx_power_dbm"": 20}",ampere,3300,1810.4319999999998,1810.4319999999998,299520,0.0,True,2005.58718904849,2505.58718904849,7.56,2269.66,74638.19295477778,80947.88649667868,,,74638.19295477778,80947.88649667868,169403.32102174097,164851.34176559738,559030.9593717451,544009.4278264713,,,COM21,0123456789abcdefghijklmnopqrstuv,True,False,ok
run_00014,2026-07-19T05:29:43+00:00,RADIO_SX1278_SHIELDED,SX1278-Shielded,RADIO_RA01_SX1278 + AT_COMMANDS,tx,COM22,COM21,COM22,14,32,1,32,32,"{""bandwidth_khz"": 125, ""spreading_factor"": 12, ""tx_power_dbm"": 20}",ampere,3300,1810.4319999999998,1810.4319999999998,299520,0.0,True,2005.58718904849,2505.58718904849,6.61,2269.66,74520.85727642954,80947.88649667868,,,74520.85727642954,80947.88649667868,169137.00892602105,164585.02458575743,558152.1294558694,543130.5811329995,,,COM21,0123456789abcdefghijklmnopqrstuv,True,False,ok
run_00015,2026-07-19T05:29:50+00:00,RADIO_SX1278_SHIELDED,SX1278-Shielded,RADIO_RA01_SX1278 + AT_COMMANDS,tx,COM22,COM21,COM22,15,32,1,32,32,"{""bandwidth_khz"": 125, ""spreading_factor"": 12, ""tx_power_dbm"": 20}",ampere,3300,1810.4319999999998,1810.4319999999998,299520,0.0,True,2005.58718904849,2505.58718904849,7.14,2269.65,74497.76583816628,80947.88649667868,,,74497.76583816628,80947.88649667868,169083.8542345941,164531.89069969102,557976.7189741605,542955.2393089803,,,COM21,0123456789abcdefghijklmnopqrstuv,True,False,ok
run_00016,2026-07-19T05:29:58+00:00,RADIO_SX1278_SHIELDED,SX1278-Shielded,RADIO_RA01_SX1278 + AT_COMMANDS,tx,COM22,COM21,COM22,16,32,1,32,32,"{""bandwidth_khz"": 125, ""spreading_factor"": 12, ""tx_power_dbm"": 20}",ampere,3300,1810.4319999999998,1810.4319999999998,299520,0.0,True,2005.58718904849,2505.58718904849,7.39,2269.65,74462.78251890227,80947.88649667868,,,74462.78251890227,80947.88649667868,169004.45434402654,164452.49081596636,557714.6993352876,542693.219692689,,,COM21,0123456789abcdefghijklmnopqrstuv,True,False,ok
run_00017,2026-07-19T05:30:05+00:00,RADIO_SX1278_SHIELDED,SX1278-Shielded,RADIO_RA01_SX1278 + AT_COMMANDS,tx,COM22,COM21,COM22,17,32,1,32,32,"{""bandwidth_khz"": 125, ""spreading_factor"": 12, ""tx_power_dbm"": 20}",ampere,3300,1810.4319999999998,1810.4319999999998,299520,0.0,True,2001.2017315539456,2501.2017315539456,7.78,2269.65,74604.4776793903,80947.88649667868,,,74604.4776793903,80947.88649667868,169326.0527650282,164784.0421553769,558775.9741245931,543787.3391127437,,,COM21,0123456789abcdefghijklmnopqrstuv,True,False,ok
run_00018,2026-07-19T05:30:13+00:00,RADIO_SX1278_SHIELDED,SX1278-Shielded,RADIO_RA01_SX1278 + AT_COMMANDS,tx,COM22,COM21,COM22,18,32,1,32,32,"{""bandwidth_khz"": 125, ""spreading_factor"": 12, ""tx_power_dbm"": 20}",ampere,3300,1810.4319999999998,1810.4319999999998,299008,0.13359696467696253,True,2005.58718904849,2505.58718904849,6.52,2269.66,74622.09297764118,80947.88649667868,,,74622.09297764118,80947.88649667868,169366.77954763308,164814.81167679574,558910.3725071892,543888.8785334259,,,COM21,0123456789abcdefghijklmnopqrstuv,True,False,ok
run_00019,2026-07-19T05:30:20+00:00,RADIO_SX1278_SHIELDED,SX1278-Shielded,RADIO_RA01_SX1278 + AT_COMMANDS,tx,COM22,COM21,COM22,19,32,1,32,32,"{""bandwidth_khz"": 125, ""spreading_factor"": 12, ""tx_power_dbm"": 20}",ampere,3300,1810.4319999999998,1810.4319999999998,299008,0.13359696467696253,True,2005.58718904849,2505.58718904849,6.9,2269.66,74605.62149660963,80947.88649667868,,,74605.62149660963,80947.88649667868,169329.39488599502,164777.42846347016,558787.0031237835,543765.5139294515,,,COM21,0123456789abcdefghijklmnopqrstuv,True,False,ok
run_00020,2026-07-19T05:30:28+00:00,RADIO_SX1278_SHIELDED,SX1278-Shielded,RADIO_RA01_SX1278 + AT_COMMANDS,tx,COM22,COM21,COM22,20,32,1,32,32,"{""bandwidth_khz"": 125, ""spreading_factor"": 12, ""tx_power_dbm"": 20}",ampere,3300,1810.4319999999998,1810.4319999999998,299008,0.13359696467696253,True,2005.58718904849,2505.58718904849,6.85,2269.66,74606.51408633706,80947.88649667868,,,74606.51408633706,80947.88649667868,169331.42076119577,164779.44129106373,558793.688511946,543772.1562605103,,,COM21,0123456789abcdefghijklmnopqrstuv,True,False,ok
