run_id,timestamp_utc,profile_id,module,firmware_selection,measurement_direction,measured_port,peer_port,transmitter_port,repetition,payload_bytes,frame_count,max_frame_payload_bytes,serial_content_bytes,parameters_json,ppk_mode,voltage_mv,estimated_airtime_ms,estimated_event_ms,captured_samples,sample_loss_percent,event_detected,baseline_median_uA,threshold_uA,event_start_ms,event_duration_ms,tx_mean_uA,tx_peak_uA,rx_mean_uA,rx_peak_uA,event_mean_uA,event_peak_uA,charge_total_uC,charge_excess_uC,energy_total_uJ,energy_excess_uJ,radio_response,transmitter_response,receiver_port,receiver_response,packet_received,packet_lost,status
run_00001,2026-07-20T05:28:26+00:00,RADIO_EBYTE_E280_SX1280,Ebyte E280-2G4T12S UART (SX1280),RADIO_EBYTE_E280_SX1280 + AT_COMMANDS,rx,COM45,COM46,COM46,1,32,1,32,30,"{""air_rate"": ""1K"", ""tx_power_dbm"": 4}",ampere,3300,362.0,412.0,110592,0.025311878502983186,True,17944.137475191663,24140.79887615295,0.0,362.0,17652.067092484576,23710.823684632,17652.067092484576,23710.823684632,17652.067092484576,23710.823684632,6390.048287479416,101.55601967139827,21087.15934868207,335.1348649156143,0123456789abcdefghijklmnopqrst,,COM45,0123456789abcdefghijklmnopqrst,True,False,ok
run_00002,2026-07-20T05:28:30+00:00,RADIO_EBYTE_E280_SX1280,Ebyte E280-2G4T12S UART (SX1280),RADIO_EBYTE_E280_SX1280 + AT_COMMANDS,rx,COM45,COM46,COM46,2,32,1,32,30,"{""air_rate"": ""1K"", ""tx_power_dbm"": 4}",ampere,3300,362.0,412.0,111616,0.0,True,17849.280439663682,24589.518393057147,0.0,362.0,17598.957176444226,24051.78405266423,17598.957176444226,24051.78405266423,17598.957176444226,24051.78405266423,6370.82249787281,113.49655192872402,21023.714242980273,374.5386213647892,0123456789abcdefghijklmnopqrst,,COM45,0123456789abcdefghijklmnopqrst,True,False,ok
