profile_id,measurement_direction,payload_bytes,frame_count,max_frame_payload_bytes,parameters_json,voltage_mv,ppk_mode,runs,events_detected,packets_attempted,packets_received,packets_lost,packet_loss_percent,baseline_median_uA_mean,baseline_median_uA_stdev,event_duration_ms_mean,event_duration_ms_stdev,tx_mean_uA_mean,tx_mean_uA_stdev,tx_peak_uA_mean,tx_peak_uA_stdev,rx_mean_uA_mean,rx_mean_uA_stdev,rx_peak_uA_mean,rx_peak_uA_stdev,event_mean_uA_mean,event_mean_uA_stdev,event_peak_uA_mean,event_peak_uA_stdev,charge_total_uC_mean,charge_total_uC_stdev,charge_excess_uC_mean,charge_excess_uC_stdev,energy_total_uJ_mean,energy_total_uJ_stdev,energy_excess_uJ_mean,energy_excess_uJ_stdev
RADIO_EBYTE_E280_SX1280,rx,32,1,32,"{""air_rate"": ""1K"", ""tx_power_dbm"": 4}",3300,ampere,2,2,2,2,0,0.0,17896.708957427672,67.07405306508846,362.0,0.0,17625.5121344644,37.55438178037973,23881.303868648116,241.09538835144997,17625.5121344644,37.55438178037973,23881.303868648116,241.09538835144997,17625.5121344644,37.55438178037973,23881.303868648116,241.09538835144997,6380.435392676113,13.594686204496778,107.52628580006115,8.443231330131747,21055.43679583117,44.86246447483847,354.83674314020175,27.86266338943474
