profile_id,measurement_direction,payload_bytes,frame_count,max_frame_payload_bytes,parameters_json,voltage_mv,ppk_mode,runs,events_detected,packets_attempted,packets_received,packets_lost,packet_loss_percent,baseline_median_uA_mean,baseline_median_uA_stdev,event_duration_ms_mean,event_duration_ms_stdev,tx_mean_uA_mean,tx_mean_uA_stdev,tx_peak_uA_mean,tx_peak_uA_stdev,rx_mean_uA_mean,rx_mean_uA_stdev,rx_peak_uA_mean,rx_peak_uA_stdev,event_mean_uA_mean,event_mean_uA_stdev,event_peak_uA_mean,event_peak_uA_stdev,charge_total_uC_mean,charge_total_uC_stdev,charge_excess_uC_mean,charge_excess_uC_stdev,energy_total_uJ_mean,energy_total_uJ_stdev,energy_excess_uJ_mean,energy_excess_uJ_stdev
RADIO_NRF24L01,tx,16,1,16,"{""data_rate_kbps"": 250, ""tx_power_dbm"": -18}",3300,ampere,2,2,2,2,0,0.0,26.3586469743539,0.030849684757356777,1.0950000000000002,0.007071067811865481,9261.086715417488,109.33180622582182,29600.681400064306,246.99899882807685,,,,,9261.086715417488,109.33180622582182,29600.681400064306,246.99899882807685,10.140503407074243,0.054232555640992136,10.1137126934495,0.05441477471373327,33.463661243345,0.1789674336152743,33.375251888383346,0.17956875655531968
