profile_id,module,measurement_direction,payload_bytes,tx_power_dbm,spreading_factor,bandwidth_khz,runs,events_detected,packets_attempted,packets_received,packets_lost,packet_loss_percent,event_duration_ms_mean,event_duration_ms_stdev,event_mean_uA_mean,event_peak_uA_mean,energy_total_uJ_mean,energy_total_uJ_stdev,energy_total_mJ_mean,energy_cv_percent,sample_loss_percent_mean,sample_loss_percent_max,source_directory
RADIO_XL1276_D01_SX1276,XL1276-D01 (SX1276),rx,8,20.0,7,125.0,5,5,5,5,0,0.0,36.089999999999996,0.0,12247.741322731683,13734.90932852298,1458.6692483133752,1.366516583069699,1.4586692483133752,0.0936824153007798,0.21028571428571427,0.5257142857142857,20260719_141053_radio_xl1276_d01_sx1276_rx
RADIO_XL1276_D01_SX1276,XL1276-D01 (SX1276),rx,32,20.0,7,125.0,5,5,5,5,0,0.0,71.92999999999999,0.0,12361.587776364417,13716.301903432783,2934.2577288878447,0.9703979102058945,2.934257728887845,0.03307132501185228,0.32801108296833237,0.4100138537104155,20260719_141115_radio_xl1276_d01_sx1276_rx
RADIO_XL1276_D01_SX1276,XL1276-D01 (SX1276),rx,128,20.0,7,125.0,5,5,5,5,0,0.0,215.29000000000002,0.0,12422.920311330174,13846.572386624252,8825.950695626701,11.927491562712474,8.825950695626702,0.13514115333346016,0.20921884290968357,0.20921884290968354,20260719_141137_radio_xl1276_d01_sx1276_rx
RADIO_XL1276_D01_SX1276,XL1276-D01 (SX1276),rx,8,20.0,9,125.0,5,5,5,5,0,0.0,123.9,0.0,12388.249648425399,13753.529091986575,5065.1836337516925,5.217676912234632,5.065183633751692,0.10301061697875681,0.17967047670017966,0.17967047670017966,20260719_141200_radio_xl1276_d01_sx1276_rx
RADIO_XL1276_D01_SX1276,XL1276-D01 (SX1276),rx,32,20.0,9,125.0,5,5,5,5,0,0.0,246.78000000000003,0.0,12429.049157526311,13855.882268356048,10121.894478611332,12.754894230811596,10.121894478611331,0.12601291445750676,0.29032767054120867,0.3629095881765108,20260719_141223_radio_xl1276_d01_sx1276_rx
RADIO_XL1276_D01_SX1276,XL1276-D01 (SX1276),rx,128,20.0,9,125.0,5,5,5,5,0,0.0,676.86,0.0,12444.325129185396,13837.272786870288,27796.11749290341,21.427347392643544,27.79611749290341,0.07708755511669617,0.024816164465864713,0.024816164465864713,20260719_141246_radio_xl1276_d01_sx1276_rx
RADIO_XL1276_D01_SX1276,XL1276-D01 (SX1276),rx,8,20.0,12,125.0,5,5,5,5,0,0.0,991.2299999999999,0.0,12419.109385014555,13818.65096701112,40623.63952583632,60.023145571236284,40.62363952583632,0.14775422948764114,0.0,0.0,20260719_141316_radio_xl1276_d01_sx1276_rx
RADIO_XL1276_D01_SX1276,XL1276-D01 (SX1276),rx,32,20.0,12,125.0,5,5,5,5,0,0.0,1810.4299999999998,0.0,12422.657582721198,13883.807800760313,74218.1614927036,63.43513218289916,74.2181614927036,0.08547117162035263,0.0,0.0,20260719_141349_radio_xl1276_d01_sx1276_rx
RADIO_XL1276_D01_SX1276,XL1276-D01 (SX1276),rx,128,20.0,12,125.0,5,5,5,5,0,0.0,4923.39,0.0,12443.60556175083,13958.307418570377,202173.58651600577,62.938836140004106,202.17358651600577,0.03113108750980254,0.010765314761559291,0.05382657380779646,20260719_141434_radio_xl1276_d01_sx1276_rx
RADIO_XL1276_D01_SX1276,XL1276-D01 (SX1276),tx,8,-4.0,7,125.0,5,5,5,5,0,0.0,36.598,0.06610597552415574,11824.986160312732,63862.651523233486,1428.1423874351922,1.853642180761878,1.4281423874351922,0.12979393350902796,0.3154285714285714,0.5257142857142857,20260719_135644_radio_xl1276_d01_sx1276
