run_id,timestamp_utc,profile_id,module,measurement_direction,measured_port,peer_port,ppk_port,voltage_mv,tx_power_dbm,bit_rate_kbps,data_rate_kbps,spreading_factor,bandwidth_khz,air_rate,rf_profile,parameters_json,frame_bytes,content_bytes_per_frame,inter_frame_gap_ms,requested_duration_s,actual_tx_duration_ms,frames_transmitted,bytes_transmitted,frames_received,frame_loss_percent,captured_samples,active_samples,active_window_s,sample_loss_percent,baseline_mean_uA,baseline_median_uA,mean_current_uA,stdev_current_uA,peak_current_uA,mean_excess_current_uA,mean_power_mW,stdev_power_mW,peak_power_mW,mean_excess_power_mW,energy_60s_mJ,transmitter_response,status
continuous_001,2026-07-20T06:01:48+00:00,RADIO_EBYTE_E280_SX1280,Ebyte E280-2G4T12S UART (SX1280),tx,COM45,,COM11,3300,4.0,100.0,,,,100K,,"{""air_rate"": ""100K"", ""tx_power_dbm"": 4}",64,62,15,60.0,60000,1899,121536,,,6095360,6000000,60.0,0.0,18869.713189154267,18752.082816600094,19305.257487143983,2019.1552482216125,32234.60827891996,435.54429798971614,63.70734970757514,6.663212319131321,106.37420732043587,1.4372961833660634,3822.4409824545082,"TXCONT=60000,ELAPSED_MS=60000,FRAMES=1899,BYTES=121536,FRAME=64,GAP_MS=15 | SERIAL_ERRORS=0",ok
continuous_002,2026-07-20T06:03:40+00:00,RADIO_EBYTE_E280_SX1280,Ebyte E280-2G4T12S UART (SX1280),tx,COM45,,COM11,3300,7.0,100.0,,,,100K,,"{""air_rate"": ""100K"", ""tx_power_dbm"": 7}",64,62,15,60.0,60000,1899,121536,,,6094848,6000000,60.0,0.002493847415914684,18904.483275900733,18847.33056728585,19484.802553027905,2536.002313249043,36918.70623796371,580.3192771271715,64.29984842499209,8.368807633721842,121.83173058528023,1.915053614519666,3857.9909054995255,"TXCONT=60000,ELAPSED_MS=60000,FRAMES=1899,BYTES=121536,FRAME=64,GAP_MS=15 | SERIAL_ERRORS=0",ok
continuous_003,2026-07-20T06:05:32+00:00,RADIO_EBYTE_E280_SX1280,Ebyte E280-2G4T12S UART (SX1280),tx,COM45,,COM11,3300,12.0,100.0,,,,100K,,"{""air_rate"": ""100K"", ""tx_power_dbm"": 12}",64,62,15,60.0,60000,1899,121536,,,6094848,6000000,60.0,0.002493847415914684,18886.112789297702,18799.701550954054,20070.860347898662,4410.187949792876,46707.86529562751,1184.7475586009605,66.23383914806558,14.55362023431649,154.1359554755708,3.9096669433831694,3974.030348883935,"TXCONT=60000,ELAPSED_MS=60000,FRAMES=1899,BYTES=121536,FRAME=64,GAP_MS=15 | SERIAL_ERRORS=0",ok
