profile_id,module,measurement_direction,payload_bytes,frame_count,max_frame_payload_bytes,tx_power_dbm,bit_rate_kbps,rf_profile,runs,events_detected,packets_attempted,packets_received,packets_lost,packet_loss_percent,status_ok_runs,event_duration_ms_mean,event_duration_ms_stdev,tx_mean_uA_mean,tx_peak_uA_mean,rx_mean_uA_mean,rx_peak_uA_mean,event_mean_uA_mean,event_peak_uA_mean,energy_total_uJ_mean,energy_total_uJ_stdev,energy_total_mJ_mean,energy_excess_uJ_mean,energy_per_byte_uJ,energy_excess_per_byte_uJ,effective_payload_rate_kbps,energy_cv_percent,sample_loss_percent_mean,sample_loss_percent_max
RADIO_HC12,HC-12 UART radio,tx,8,1,8,-1,0.5,,5,5,5,5,0,0.0,5,357.88800000000003,0.5747782180980754,22173.396089822556,27964.459234174537,0.0,0.0,22173.396089822556,27964.459234174537,26187.429768728914,27.015870293341102,26.187429768728915,8702.15903508037,3273.4287210911143,1087.7698793850464,0.17882689556509299,0.10316350452078901,0.2357894736842105,0.29473684210526313
RADIO_HC12,HC-12 UART radio,tx,32,1,32,-1,0.5,,5,5,5,5,0,0.0,5,920.924,28.07016351929572,21796.7363028123,27984.265537880437,0.0,0.0,21796.7363028123,27984.265537880437,66233.45911148531,1709.3368780892738,66.23345911148532,21184.560037045077,2069.795597233916,662.0175011576587,0.2779816792699506,2.580775488733101,0.11228512852862324,0.2807128213215581
RADIO_HC12,HC-12 UART radio,tx,60,1,60,-1,0.5,,5,5,5,5,0,0.0,5,1559.19,103.82634805289078,21832.090257128144,28133.06678052724,0.0,0.0,21832.090257128144,28133.06678052724,112267.30245093294,6353.240889898166,112.26730245093295,35897.605393502476,1871.121707515549,598.2934232250412,0.30785215400304,5.659030502380589,0.0,0.0
RADIO_HC12,HC-12 UART radio,tx,8,1,8,-1,15.0,,5,5,5,5,0,0.0,5,33.332,0.16115210206509772,20834.597882713257,27489.11000162853,0.0,0.0,20834.597882713257,27489.11000162853,2291.707045447664,9.778970547374819,2.291707045447664,653.1055596297047,286.463380680958,81.63819495371308,1.920076803072123,0.4267111962150723,0.2357894736842105,0.29473684210526313
RADIO_HC12,HC-12 UART radio,tx,32,1,32,-1,15.0,,5,5,5,5,0,0.0,5,33.303999999999995,0.05412947441089769,20965.664585101127,27528.71232706249,0.0,0.0,20965.664585101127,27528.71232706249,2304.1920842814534,3.856664788299836,2.3041920842814534,671.8177185486213,72.00600263379542,20.994303704644416,7.686764352630316,0.16737601064637414,0.2357894736842105,0.29473684210526313
RADIO_HC12,HC-12 UART radio,tx,60,1,60,-1,15.0,,5,5,5,5,0,0.0,5,33.324,0.11523888232710028,20960.627413251776,27815.80399561302,0.0,0.0,20960.627413251776,27815.80399561302,2305.015933811213,5.350427075710872,2.305015933811213,672.5721958046927,38.41693223018688,11.209536596744877,14.404033129276199,0.23212104511851442,0.29473684210526313,0.29473684210526313
RADIO_HC12,HC-12 UART radio,tx,8,1,8,-1,250.0,,5,5,5,5,0,0.0,5,43.202,1.1279051378551306,16312.999524839852,28054.285747146165,0.0,0.0,16312.999524839852,28054.285747146165,2325.3294442980414,44.78453241213012,2.3253294442980414,2092.001360122293,290.6661805372552,261.50017001528664,1.4814128975510394,1.925943548426939,0.2357894736842105,0.29473684210526313
RADIO_HC12,HC-12 UART radio,tx,32,1,32,-1,250.0,,5,5,5,5,0,0.0,5,58.465999999999994,0.035777087639997956,16741.933768965268,28103.348071188335,0.0,0.0,16741.933768965268,28103.348071188335,3230.1503827101546,2.525746663368703,3.2301503827101548,2914.9855148130227,100.94219945969233,91.09329733790696,4.378613211097048,0.07819285061426631,0.2357894736842105,0.29473684210526313
RADIO_HC12,HC-12 UART radio,tx,60,1,60,-1,250.0,,5,5,5,5,0,0.0,5,90.46000000000001,0.10793516572461542,16956.054127456475,28500.36250819137,0.0,0.0,16956.054127456475,28500.36250819137,5061.684374997645,6.904414702851209,5.061684374997645,4574.21683306838,84.36140624996075,76.23694721780633,5.306212690692018,0.13640547674121664,0.2357894736842105,0.29473684210526313
RADIO_HC12,HC-12 UART radio,tx,8,1,8,8,0.5,,5,5,5,5,0,0.0,5,351.626,14.465776163068458,32075.116591521033,40436.949675301556,0.0,0.0,32075.116591521033,40436.949675301556,37196.52476966711,890.7060224935378,37.19652476966711,20057.785634776323,4649.565596208388,2507.2232043470403,0.1820115691103616,2.39459473165592,0.2357894736842105,0.29473684210526313
