run_id,timestamp_utc,profile_id,module,firmware_selection,measurement_direction,measured_port,peer_port,transmitter_port,repetition,payload_bytes,frame_count,max_frame_payload_bytes,serial_content_bytes,parameters_json,ppk_mode,voltage_mv,estimated_airtime_ms,estimated_event_ms,captured_samples,sample_loss_percent,event_detected,baseline_median_uA,threshold_uA,event_start_ms,event_duration_ms,tx_mean_uA,tx_peak_uA,rx_mean_uA,rx_peak_uA,event_mean_uA,event_peak_uA,charge_total_uC,charge_excess_uC,energy_total_uJ,energy_excess_uJ,radio_response,transmitter_response,receiver_port,receiver_response,packet_received,packet_lost,status
run_00001,2026-07-19T09:55:54+00:00,RADIO_SX1278_PCB_2CAP,SX1278-PCB-2Cap,RADIO_RA01_SX1278 + AT_COMMANDS,rx,COM25,COM26,COM26,1,64,1,64,64,"{""bandwidth_khz"": 125, ""spreading_factor"": 7, ""tx_power_dbm"": -4}",ampere,3300,118.01599999999999,168.016,77824,0.0,True,11817.879219835884,14552.835329577707,0.0,118.01,11752.118706088679,13809.334916092621,11752.118706088679,13809.334916092621,11752.118706088679,13809.334916092621,1386.867528505525,16.60493422847666,4576.662844068232,54.796282953972984,,,COM25,,False,True,rx_missing
run_00002,2026-07-19T09:55:56+00:00,RADIO_SX1278_PCB_2CAP,SX1278-PCB-2Cap,RADIO_RA01_SX1278 + AT_COMMANDS,rx,COM25,COM26,COM26,2,64,1,64,64,"{""bandwidth_khz"": 125, ""spreading_factor"": 7, ""tx_power_dbm"": -4}",ampere,3300,118.01599999999999,168.016,77312,0.47630081614788494,True,11771.79250017952,14506.138847507735,0.0,118.01,11701.288457194278,13623.281229146349,11701.288457194278,13623.281229146349,11701.288457194278,13623.281229146349,1380.8690508334967,16.587074946053875,4556.867867750539,54.737347321977786,,,COM25,,False,True,rx_missing
run_00003,2026-07-19T09:55:58+00:00,RADIO_SX1278_PCB_2CAP,SX1278-PCB-2Cap,RADIO_RA01_SX1278 + AT_COMMANDS,rx,COM25,COM26,COM26,3,64,1,64,64,"{""bandwidth_khz"": 125, ""spreading_factor"": 7, ""tx_power_dbm"": -4}",ampere,3300,118.01599999999999,168.016,77824,0.0,True,11771.79250017952,14506.138847507735,0.0,118.01,11703.140954998289,13762.806071389297,11703.140954998289,13762.806071389297,11703.140954998289,13762.806071389297,1381.087664099348,16.217576624037275,4557.589291527848,53.518002859323005,,,COM25,,False,True,rx_missing
run_00004,2026-07-19T09:56:00+00:00,RADIO_SX1278_PCB_2CAP,SX1278-PCB-2Cap,RADIO_RA01_SX1278 + AT_COMMANDS,rx,COM25,COM26,COM26,4,64,1,64,64,"{""bandwidth_khz"": 125, ""spreading_factor"": 7, ""tx_power_dbm"": -4}",ampere,3300,118.01599999999999,168.016,77824,0.0,True,11771.79250017952,15048.983685043646,0.0,118.01,11696.328928429131,13623.281229146349,11696.328928429131,13623.281229146349,11696.328928429131,13623.281229146349,1380.283776843922,16.238668451492146,4554.936463584942,53.58760588992408,,,COM25,,False,True,rx_missing
run_00005,2026-07-19T09:56:01+00:00,RADIO_SX1278_PCB_2CAP,SX1278-PCB-2Cap,RADIO_RA01_SX1278 + AT_COMMANDS,rx,COM25,COM26,COM26,5,64,1,64,64,"{""bandwidth_khz"": 125, ""spreading_factor"": 7, ""tx_power_dbm"": -4}",ampere,3300,118.01599999999999,168.016,77824,0.0,True,11725.71606250099,14459.45264741562,0.0,118.01,11692.734210420105,13576.793512354372,11692.734210420105,13576.793512354372,11692.734210420105,13576.793512354372,1379.8595641716765,18.544804673869923,4553.536561766532,61.19785542377074,,,COM25,,False,True,rx_missing
run_00006,2026-07-19T09:56:03+00:00,RADIO_SX1278_PCB_2CAP,SX1278-PCB-2Cap,RADIO_RA01_SX1278 + AT_COMMANDS,rx,COM25,COM26,COM26,6,64,1,64,64,"{""bandwidth_khz"": 125, ""spreading_factor"": 7, ""tx_power_dbm"": -4}",ampere,3300,118.01599999999999,168.016,77312,0.47630081614788494,True,11725.71606250099,14459.45264741562,0.0,118.01,11701.636150574108,13669.779227916164,11701.636150574108,13669.779227916164,11701.636150574108,13669.779227916164,1380.9100821292504,19.22690835133051,4557.003271026526,63.448797559390684,,,COM25,,False,True,rx_missing
run_00007,2026-07-19T09:56:05+00:00,RADIO_SX1278_PCB_2CAP,SX1278-PCB-2Cap,RADIO_RA01_SX1278 + AT_COMMANDS,rx,COM25,COM26,COM26,7,64,1,64,64,"{""bandwidth_khz"": 125, ""spreading_factor"": 7, ""tx_power_dbm"": -4}",ampere,3300,118.01599999999999,168.016,77824,0.0,True,11771.79250017952,14506.138847507735,0.0,118.01,11702.37010028081,13669.779227916164,11702.37010028081,13669.779227916164,11702.37010028081,13669.779227916164,1380.9966955341383,16.35321871492982,4557.289095262656,53.9656217592684,,,COM25,,False,True,rx_missing
run_00008,2026-07-19T09:56:07+00:00,RADIO_SX1278_PCB_2CAP,SX1278-PCB-2Cap,RADIO_RA01_SX1278 + AT_COMMANDS,rx,COM25,COM26,COM26,8,64,1,64,64,"{""bandwidth_khz"": 125, ""spreading_factor"": 7, ""tx_power_dbm"": -4}",ampere,3300,118.01599999999999,168.016,77312,0.47630081614788494,True,11771.79250017952,15048.983685043646,0.0,118.01,11720.81527802731,13530.31607754023,11720.81527802731,13530.31607754023,11720.81527802731,13530.31607754023,1383.173410960003,17.38701739788349,4564.472256168009,57.37715741301551,,,COM25,,False,True,rx_missing
run_00009,2026-07-19T09:56:09+00:00,RADIO_SX1278_PCB_2CAP,SX1278-PCB-2Cap,RADIO_RA01_SX1278 + AT_COMMANDS,rx,COM25,COM26,COM26,9,64,1,64,64,"{""bandwidth_khz"": 125, ""spreading_factor"": 7, ""tx_power_dbm"": -4}",ampere,3300,118.01599999999999,168.016,77824,0.0,True,11771.79250017952,14506.138847507735,0.0,118.01,11708.43764142824,13576.793512354372,11708.43764142824,13576.793512354372,11708.43764142824,13576.793512354372,1381.7127260649468,17.200248014399932,4559.651996014324,56.760818447519775,,,COM25,,False,True,rx_missing
run_00010,2026-07-19T09:56:11+00:00,RADIO_SX1278_PCB_2CAP,SX1278-PCB-2Cap,RADIO_RA01_SX1278 + AT_COMMANDS,rx,COM25,COM26,COM26,10,64,1,64,64,"{""bandwidth_khz"": 125, ""spreading_factor"": 7, ""tx_power_dbm"": -4}",ampere,3300,118.01599999999999,168.016,77824,0.0,True,11771.79250017952,15048.983685043646,0.0,118.01,11708.120730843764,13669.779227916164,11708.120730843764,13669.779227916164,11708.120730843764,13669.779227916164,1381.6753274468726,16.938808743553345,4559.52858057468,55.89806885372604,,,COM25,,False,True,rx_missing
