profile_id,measurement_direction,payload_bytes,frame_count,max_frame_payload_bytes,parameters_json,voltage_mv,ppk_mode,runs,events_detected,packets_attempted,packets_received,packets_lost,packet_loss_percent,baseline_median_uA_mean,baseline_median_uA_stdev,event_duration_ms_mean,event_duration_ms_stdev,tx_mean_uA_mean,tx_mean_uA_stdev,tx_peak_uA_mean,tx_peak_uA_stdev,rx_mean_uA_mean,rx_mean_uA_stdev,rx_peak_uA_mean,rx_peak_uA_stdev,event_mean_uA_mean,event_mean_uA_stdev,event_peak_uA_mean,event_peak_uA_stdev,charge_total_uC_mean,charge_total_uC_stdev,charge_excess_uC_mean,charge_excess_uC_stdev,energy_total_uJ_mean,energy_total_uJ_stdev,energy_excess_uJ_mean,energy_excess_uJ_stdev
RADIO_EBYTE_E280_SX1280,tx,32,1,32,"{""air_rate"": ""1K"", ""tx_power_dbm"": 4}",3300,ampere,5,5,5,5,0,0.0,17887.221197479306,39.68093056033932,620.9159999999999,132.23882421588604,24071.129612518733,50.46369439045254,29645.637840857024,251.09034556937993,,,,,24071.129612518733,50.46369439045254,29645.637840857024,251.09034556937993,14947.00471997033,3186.903389801553,3844.0465053108082,836.041269228753,49325.11557590208,10516.781186345124,12685.353467525667,2758.936188454885
